Metric,Sample Size,Mean Value,Sample CI Low,Sample CI High,Sample CI Rel Width,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Avg. Trace Length,450,12.836266666666667,12.339444444444444,13.202333333333334,0.06722273004265696,0.0024301953933587583,0.8635962964445295,-0.013861633372496946,0.3271021598494529,50.0,True
Avg. Trace Length,500,12.835368,12.373899999999999,13.1861,0.06327827920477236,0.0024301953933587583,0.8635962964445295,-0.013861633372496946,0.3271021598494529,50.0,True
Deviation from Random,50,0.7586063740238878,0.7553927578344021,0.7620284880588588,0.00874726399840108,0.1540899435216727,6.043564457198067e-28,0.15274813682345292,1.748389989648334e-27,50.0,True
Deviation from Random,100,0.7589003727885973,0.7565008176676062,0.7611581411139685,0.006136936564214386,0.1540899435216727,6.043564457198067e-28,0.15274813682345292,1.748389989648334e-27,50.0,True
Deviation from Random,150,0.7590133292895541,0.7572741756736707,0.7611050593862725,0.00504718898176336,0.1540899435216727,6.043564457198067e-28,0.15274813682345292,1.748389989648334e-27,50.0,True
Deviation from Random,200,0.759066166420588,0.7576208622149582,0.7611093449973712,0.0045957558599444455,0.1540899435216727,6.043564457198067e-28,0.15274813682345292,1.748389989648334e-27,50.0,True
Deviation from Random,250,0.7590856024267301,0.7579983240568534,0.7606057524089608,0.0034349595668415347,0.1540899435216727,6.043564457198067e-28,0.15274813682345292,1.748389989648334e-27,50.0,True
Deviation from Random,300,0.7591465279745447,0.7581901500717516,0.7609168719161774,0.003591825482889155,0.1540899435216727,6.043564457198067e-28,0.15274813682345292,1.748389989648334e-27,50.0,True
Deviation from Random,350,0.7591533408503823,0.7582840976949152,0.7602157874493539,0.0025445317177618786,0.1540899435216727,6.043564457198067e-28,0.15274813682345292,1.748389989648334e-27,50.0,True
Deviation from Random,400,0.7591373763806657,0.7583555479301748,0.760027542085142,0.0022024922062707166,0.1540899435216727,6.043564457198067e-28,0.15274813682345292,1.748389989648334e-27,50.0,True
Deviation from Random,450,0.7591754632319525,0.7584966162136426,0.7601414455293447,0.002166599679999855,0.1540899435216727,6.043564457198067e-28,0.15274813682345292,1.748389989648334e-27,50.0,True
Deviation from Random,500,0.7591602983448563,0.7585901071098261,0.7599487815348767,0.001789706901181182,0.1540899435216727,6.043564457198067e-28,0.15274813682345292,1.748389989648334e-27,50.0,True
Estimated Number of Acyclic Paths,50,5.4416445461412355,3.630780547701014,6.309573444801933,0.49227634667914827,0.3188016247650747,1.6883970901827091e-118,0.3188016247650745,1.688397090182739e-118,150.0,True
Estimated Number of Acyclic Paths,100,5.998833468738226,3.630780547701014,6.309573444801933,0.44655230238694515,0.3188016247650747,1.6883970901827091e-118,0.3188016247650745,1.688397090182739e-118,150.0,True
Estimated Number of Acyclic Paths,150,6.191706557329493,3.630780547701014,6.309573444801933,0.4326420950827962,0.3188016247650747,1.6883970901827091e-118,0.3188016247650745,1.688397090182739e-118,150.0,True
Estimated Number of Acyclic Paths,200,6.2506400010657135,6.309573444801933,6.309573444801933,0.0,0.3188016247650747,1.6883970901827091e-118,0.3188016247650745,1.688397090182739e-118,150.0,True
Estimated Number of Acyclic Paths,250,6.309573444801933,6.309573444801933,6.309573444801933,0.0,0.3188016247650747,1.6883970901827091e-118,0.3188016247650745,1.688397090182739e-118,150.0,True
Estimated Number of Acyclic Paths,300,6.309573444801933,6.309573444801933,6.309573444801933,0.0,0.3188016247650747,1.6883970901827091e-118,0.3188016247650745,1.688397090182739e-118,150.0,True
Estimated Number of Acyclic Paths,350,6.309573444801933,6.309573444801933,6.309573444801933,0.0,0.3188016247650747,1.6883970901827091e-118,0.3188016247650745,1.688397090182739e-118,150.0,True
Estimated Number of Acyclic Paths,400,6.309573444801933,6.309573444801933,6.309573444801933,0.0,0.3188016247650747,1.6883970901827091e-118,0.3188016247650745,1.688397090182739e-118,150.0,True
Estimated Number of Acyclic Paths,450,6.309573444801933,6.309573444801933,6.309573444801933,0.0,0.3188016247650747,1.6883970901827091e-118,0.3188016247650745,1.688397090182739e-118,150.0,True
Estimated Number of Acyclic Paths,500,6.309573444801933,6.309573444801933,6.309573444801933,0.0,0.3188016247650747,1.6883970901827091e-118,0.3188016247650745,1.688397090182739e-118,150.0,True
Lempel-Ziv Complexity,50,160.002,156.0,164.0,0.0499993750078124,0.9941140572285423,0.0,0.9950109333932847,0.0,,False
Lempel-Ziv Complexity,100,249.454,242.0,255.0,0.05211381657540067,0.9941140572285423,0.0,0.9950109333932847,0.0,,False
Lempel-Ziv Complexity,150,321.938,311.0,330.0,0.059017574812541544,0.9941140572285423,0.0,0.9950109333932847,0.0,,False
Lempel-Ziv Complexity,200,387.344,376.0,397.0,0.05421537444751952,0.9941140572285423,0.0,0.9950109333932847,0.0,,False
Lempel-Ziv Complexity,250,446.71,433.0,459.525,0.05937856775088979,0.9941140572285423,0.0,0.9950109333932847,0.0,,False
Lempel-Ziv Complexity,300,501.144,486.475,516.0,0.05891520201778327,0.9941140572285423,0.0,0.9950109333932847,0.0,,False
Lempel-Ziv Complexity,350,553.72,539.475,569.0,0.05332117315610774,0.9941140572285423,0.0,0.9950109333932847,0.0,,False
Lempel-Ziv Complexity,400,603.694,589.0,620.0,0.05135051864023827,0.9941140572285423,0.0,0.9950109333932847,0.0,,False
Lempel-Ziv Complexity,450,651.03,636.0,668.0,0.04915288081962429,0.9941140572285423,0.0,0.9950109333932847,0.0,,False
Lempel-Ziv Complexity,500,697.314,682.475,714.525,0.0459620773424884,0.9941140572285423,0.0,0.9950109333932847,0.0,,False
Max. Trace Length,50,16.0,16.0,16.0,0.0,,,,,50.0,True
Max. Trace Length,100,16.0,16.0,16.0,0.0,,,,,50.0,True
Max. Trace Length,150,16.0,16.0,16.0,0.0,,,,,50.0,True
Max. Trace Length,200,16.0,16.0,16.0,0.0,,,,,50.0,True
Max. Trace Length,250,16.0,16.0,16.0,0.0,,,,,50.0,True
Max. Trace Length,300,16.0,16.0,16.0,0.0,,,,,50.0,True
Max. Trace Length,350,16.0,16.0,16.0,0.0,,,,,50.0,True
Max. Trace Length,400,16.0,16.0,16.0,0.0,,,,,50.0,True
Max. Trace Length,450,16.0,16.0,16.0,0.0,,,,,50.0,True
Max. Trace Length,500,16.0,16.0,16.0,0.0,,,,,50.0,True
Min. Trace Length,50,4.016,4.0,4.0,0.0,-0.0313402467483056,0.0266860001963978,-0.0313402467483056,0.026686000196397407,50.0,True
Min. Trace Length,100,4.0,4.0,4.0,0.0,-0.0313402467483056,0.0266860001963978,-0.0313402467483056,0.026686000196397407,50.0,True
Min. Trace Length,150,4.0,4.0,4.0,0.0,-0.0313402467483056,0.0266860001963978,-0.0313402467483056,0.026686000196397407,50.0,True
Min. Trace Length,200,4.0,4.0,4.0,0.0,-0.0313402467483056,0.0266860001963978,-0.0313402467483056,0.026686000196397407,50.0,True
Min. Trace Length,250,4.0,4.0,4.0,0.0,-0.0313402467483056,0.0266860001963978,-0.0313402467483056,0.026686000196397407,50.0,True
Min. Trace Length,300,4.0,4.0,4.0,0.0,-0.0313402467483056,0.0266860001963978,-0.0313402467483056,0.026686000196397407,50.0,True
Min. Trace Length,350,4.0,4.0,4.0,0.0,-0.0313402467483056,0.0266860001963978,-0.0313402467483056,0.026686000196397407,50.0,True
Min. Trace Length,400,4.0,4.0,4.0,0.0,-0.0313402467483056,0.0266860001963978,-0.0313402467483056,0.026686000196397407,50.0,True
Min. Trace Length,450,4.0,4.0,4.0,0.0,-0.0313402467483056,0.0266860001963978,-0.0313402467483056,0.026686000196397407,50.0,True
Min. Trace Length,500,4.0,4.0,4.0,0.0,-0.0313402467483056,0.0266860001963978,-0.0313402467483056,0.026686000196397407,50.0,True
Normalized Sequence Entropy,50,0.08276063575475924,0.020811308664276083,0.18008967310351529,1.9245667096036019,-0.04434762106635848,0.0017091364843026668,-0.13970207774563595,3.25201901766979e-23,,False
Normalized Sequence Entropy,100,0.08099576794336856,0.021832518857970867,0.16505627228484732,1.7682868755194356,-0.04434762106635848,0.0017091364843026668,-0.13970207774563595,3.25201901766979e-23,,False
Normalized Sequence Entropy,150,0.07331881745827298,0.021452258098574338,0.15029432182828145,1.7572850762770877,-0.04434762106635848,0.0017091364843026668,-0.13970207774563595,3.25201901766979e-23,,False
Normalized Sequence Entropy,200,0.07780414873706297,0.023107956366881573,0.14823006075773076,1.608167513196449,-0.04434762106635848,0.0017091364843026668,-0.13970207774563595,3.25201901766979e-23,,False
Normalized Sequence Entropy,250,0.07133945791652739,0.023417129176327735,0.14173614418328073,1.658535380874288,-0.04434762106635848,0.0017091364843026668,-0.13970207774563595,3.25201901766979e-23,,False
Normalized Sequence Entropy,300,0.07327042538481127,0.02345860088813693,0.13059222136024712,1.462167305696012,-0.04434762106635848,0.0017091364843026668,-0.13970207774563595,3.25201901766979e-23,,False
Normalized Sequence Entropy,350,0.07073363508400207,0.024036867567905615,0.15478299490292677,1.8484293530192428,-0.04434762106635848,0.0017091364843026668,-0.13970207774563595,3.25201901766979e-23,,False
Normalized Sequence Entropy,400,0.0746257578877273,0.024462856210816543,0.15191291718183306,1.7078561689485574,-0.04434762106635848,0.0017091364843026668,-0.13970207774563595,3.25201901766979e-23,,False
Normalized Sequence Entropy,450,0.07778627420729967,0.024860813015092936,0.13694227843318085,1.4408900099700352,-0.04434762106635848,0.0017091364843026668,-0.13970207774563595,3.25201901766979e-23,,False
Normalized Sequence Entropy,500,0.07468970106552406,0.024825708211725157,0.13384400266816832,1.4596161572638133,-0.04434762106635848,0.0017091364843026668,-0.13970207774563595,3.25201901766979e-23,,False
Normalized Variant Entropy,50,0.3302198405104338,0.2070436602386922,0.4431138321255652,0.7148879107989697,0.18096640363987473,4.518593951106572e-38,0.1601476077069154,4.431750300187283e-30,350.0,True
Normalized Variant Entropy,100,0.352317319238,0.2070436602386922,0.4453018963950307,0.6762603572019931,0.18096640363987473,4.518593951106572e-38,0.1601476077069154,4.431750300187283e-30,350.0,True
Normalized Variant Entropy,150,0.35480250180511247,0.31551833878635416,0.4453018963950307,0.36579098779851515,0.18096640363987473,4.518593951106572e-38,0.1601476077069154,4.431750300187283e-30,350.0,True
Normalized Variant Entropy,200,0.36274545190135926,0.31551833878635416,0.4453018963950307,0.3577813503337,0.18096640363987473,4.518593951106572e-38,0.1601476077069154,4.431750300187283e-30,350.0,True
Normalized Variant Entropy,250,0.3579331872815655,0.31551833878635416,0.4476633192091789,0.36918895793497314,0.18096640363987473,4.518593951106572e-38,0.1601476077069154,4.431750300187283e-30,350.0,True
Normalized Variant Entropy,300,0.36165377970502505,0.31551833878635416,0.4453018963950307,0.3588613333850172,0.18096640363987473,4.518593951106572e-38,0.1601476077069154,4.431750300187283e-30,350.0,True
Normalized Variant Entropy,350,0.36405578122287086,0.31551833878635416,0.44979984461245603,0.3688487115217551,0.18096640363987473,4.518593951106572e-38,0.1601476077069154,4.431750300187283e-30,350.0,True
Normalized Variant Entropy,400,0.36794554226323284,0.31551833878635416,0.44979984461245603,0.3649494025668484,0.18096640363987473,4.518593951106572e-38,0.1601476077069154,4.431750300187283e-30,350.0,True
Normalized Variant Entropy,450,0.37306634659168103,0.31551833878635416,0.44979984461245603,0.35994001349328947,0.18096640363987473,4.518593951106572e-38,0.1601476077069154,4.431750300187283e-30,350.0,True
Normalized Variant Entropy,500,0.36892335555144185,0.31551833878635416,0.44979984461245603,0.3639821220464259,0.18096640363987473,4.518593951106572e-38,0.1601476077069154,4.431750300187283e-30,350.0,True
Number of Distinct Activities,50,11.996,12.0,12.0,0.0,0.0313402467483056,0.0266860001963978,0.0313402467483056,0.026686000196397407,50.0,True
Number of Distinct Activities,100,12.0,12.0,12.0,0.0,0.0313402467483056,0.0266860001963978,0.0313402467483056,0.026686000196397407,50.0,True
Number of Distinct Activities,150,12.0,12.0,12.0,0.0,0.0313402467483056,0.0266860001963978,0.0313402467483056,0.026686000196397407,50.0,True
Number of Distinct Activities,200,12.0,12.0,12.0,0.0,0.0313402467483056,0.0266860001963978,0.0313402467483056,0.026686000196397407,50.0,True
Number of Distinct Activities,250,12.0,12.0,12.0,0.0,0.0313402467483056,0.0266860001963978,0.0313402467483056,0.026686000196397407,50.0,True
Number of Distinct Activities,300,12.0,12.0,12.0,0.0,0.0313402467483056,0.0266860001963978,0.0313402467483056,0.026686000196397407,50.0,True
Number of Distinct Activities,350,12.0,12.0,12.0,0.0,0.0313402467483056,0.0266860001963978,0.0313402467483056,0.026686000196397407,50.0,True
Number of Distinct Activities,400,12.0,12.0,12.0,0.0,0.0313402467483056,0.0266860001963978,0.0313402467483056,0.026686000196397407,50.0,True
Number of Distinct Activities,450,12.0,12.0,12.0,0.0,0.0313402467483056,0.0266860001963978,0.0313402467483056,0.026686000196397407,50.0,True
Number of Distinct Activities,500,12.0,12.0,12.0,0.0,0.0313402467483056,0.0266860001963978,0.0313402467483056,0.026686000196397407,50.0,True
Number of Distinct Directly-Follows Relations,50,20.024,18.0,21.0,0.14982021574111065,0.3187688503023116,1.7896287883572847e-118,0.31881540852243645,1.6475487434982388e-118,100.0,True
Number of Distinct Directly-Follows Relations,100,20.652,18.0,21.0,0.1452643811737362,0.3187688503023116,1.7896287883572847e-118,0.31881540852243645,1.6475487434982388e-118,100.0,True
Number of Distinct Directly-Follows Relations,150,20.868,18.0,21.0,0.14376078205865442,0.3187688503023116,1.7896287883572847e-118,0.31881540852243645,1.6475487434982388e-118,100.0,True
Number of Distinct Directly-Follows Relations,200,20.934,21.0,21.0,0.0,0.3187688503023116,1.7896287883572847e-118,0.31881540852243645,1.6475487434982388e-118,100.0,True
Number of Distinct Directly-Follows Relations,250,21.0,21.0,21.0,0.0,0.3187688503023116,1.7896287883572847e-118,0.31881540852243645,1.6475487434982388e-118,100.0,True
Number of Distinct Directly-Follows Relations,300,21.0,21.0,21.0,0.0,0.3187688503023116,1.7896287883572847e-118,0.31881540852243645,1.6475487434982388e-118,100.0,True
Number of Distinct Directly-Follows Relations,350,21.0,21.0,21.0,0.0,0.3187688503023116,1.7896287883572847e-118,0.31881540852243645,1.6475487434982388e-118,100.0,True
Number of Distinct Directly-Follows Relations,400,21.0,21.0,21.0,0.0,0.3187688503023116,1.7896287883572847e-118,0.31881540852243645,1.6475487434982388e-118,100.0,True
Number of Distinct Directly-Follows Relations,450,21.0,21.0,21.0,0.0,0.3187688503023116,1.7896287883572847e-118,0.31881540852243645,1.6475487434982388e-118,100.0,True
Number of Distinct Directly-Follows Relations,500,21.0,21.0,21.0,0.0,0.3187688503023116,1.7896287883572847e-118,0.31881540852243645,1.6475487434982388e-118,100.0,True
Number of Distinct Traces,50,4.676,4.0,5.0,0.21385799828913601,0.30355252344560596,4.5048197483346924e-107,0.3050215595328956,3.822122660774196e-108,150.0,True
Number of Distinct Traces,100,4.892,4.0,5.0,0.2044153720359771,0.30355252344560596,4.5048197483346924e-107,0.3050215595328956,3.822122660774196e-108,150.0,True
Number of Distinct Traces,150,4.972,4.0,5.0,0.20112630732099757,0.30355252344560596,4.5048197483346924e-107,0.3050215595328956,3.822122660774196e-108,150.0,True
Number of Distinct Traces,200,4.996,5.0,5.0,0.0,0.30355252344560596,4.5048197483346924e-107,0.3050215595328956,3.822122660774196e-108,150.0,True
Number of Distinct Traces,250,5.016,5.0,5.0,0.0,0.30355252344560596,4.5048197483346924e-107,0.3050215595328956,3.822122660774196e-108,150.0,True
Number of Distinct Traces,300,5.028,5.0,6.0,0.1988862370723946,0.30355252344560596,4.5048197483346924e-107,0.3050215595328956,3.822122660774196e-108,150.0,True
Number of Distinct Traces,350,5.044,5.0,6.0,0.19825535289452817,0.30355252344560596,4.5048197483346924e-107,0.3050215595328956,3.822122660774196e-108,150.0,True
Number of Distinct Traces,400,5.052,5.0,6.0,0.19794140934283452,0.30355252344560596,4.5048197483346924e-107,0.3050215595328956,3.822122660774196e-108,150.0,True
Number of Distinct Traces,450,5.042,5.0,6.0,0.19833399444664818,0.30355252344560596,4.5048197483346924e-107,0.3050215595328956,3.822122660774196e-108,150.0,True
Number of Distinct Traces,500,5.038,5.0,6.0,0.19849146486701072,0.30355252344560596,4.5048197483346924e-107,0.3050215595328956,3.822122660774196e-108,150.0,True
Number of Events,50,640.54,576.0,692.0,0.18109719923814283,0.9992481066999749,0.0,0.994988358609545,0.0,,False
Number of Events,100,1285.544,1192.0,1365.05,0.1346122730921695,0.9992481066999749,0.0,0.994988358609545,0.0,,False
Number of Events,150,1924.996,1814.95,2034.0,0.11379244424403996,0.9992481066999749,0.0,0.994988358609545,0.0,,False
Number of Events,200,2566.876,2459.8,2683.05,0.08697342606343274,0.9992481066999749,0.0,0.994988358609545,0.0,,False
Number of Events,250,3211.96,3058.0,3333.05,0.08563307139565877,0.9992481066999749,0.0,0.994988358609545,0.0,,False
Number of Events,300,3856.368,3693.8,3990.0,0.07680802247088447,0.9992481066999749,0.0,0.994988358609545,0.0,,False
Number of Events,350,4490.796,4318.95,4632.1,0.0697315130769691,0.9992481066999749,0.0,0.994988358609545,0.0,,False
Number of Events,400,5130.424,4943.9,5274.1,0.06436115221665904,0.9992481066999749,0.0,0.994988358609545,0.0,,False
Number of Events,450,5776.32,5552.75,5941.05,0.06722273004265696,0.9992481066999749,0.0,0.994988358609545,0.0,,False
Number of Events,500,6417.684,6186.95,6593.05,0.06327827920477237,0.9992481066999749,0.0,0.994988358609545,0.0,,False
Number of Ties in Paths to Goal,50,44.188,34.0,49.0,0.33945867656377293,0.30373003377283153,3.346170562991875e-107,0.3050215595328956,3.822122660774196e-108,150.0,True
Number of Ties in Paths to Goal,100,47.38,34.0,49.0,0.3165892781764457,0.30373003377283153,3.346170562991875e-107,0.3050215595328956,3.822122660774196e-108,150.0,True
Number of Ties in Paths to Goal,150,48.58,34.0,49.0,0.3087690407575134,0.30373003377283153,3.346170562991875e-107,0.3050215595328956,3.822122660774196e-108,150.0,True
Number of Ties in Paths to Goal,200,48.94,49.0,49.0,0.0,0.30373003377283153,3.346170562991875e-107,0.3050215595328956,3.822122660774196e-108,150.0,True
Number of Ties in Paths to Goal,250,49.24,49.0,49.0,0.0,0.30373003377283153,3.346170562991875e-107,0.3050215595328956,3.822122660774196e-108,150.0,True
Number of Ties in Paths to Goal,300,49.42,49.0,64.0,0.3035208417644678,0.30373003377283153,3.346170562991875e-107,0.3050215595328956,3.822122660774196e-108,150.0,True
Number of Ties in Paths to Goal,350,49.66,49.0,64.0,0.30205396697543296,0.30373003377283153,3.346170562991875e-107,0.3050215595328956,3.822122660774196e-108,150.0,True
Number of Ties in Paths to Goal,400,49.78,49.0,64.0,0.3013258336681398,0.30373003377283153,3.346170562991875e-107,0.3050215595328956,3.822122660774196e-108,150.0,True
Number of Ties in Paths to Goal,450,49.63,49.0,64.0,0.3022365504735039,0.30373003377283153,3.346170562991875e-107,0.3050215595328956,3.822122660774196e-108,150.0,True
Number of Ties in Paths to Goal,500,49.57,49.0,64.0,0.30260238047205973,0.30373003377283153,3.346170562991875e-107,0.3050215595328956,3.822122660774196e-108,150.0,True
Number of Traces,50,50.0,50.0,50.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,100,100.0,100.0,100.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,150,150.0,150.0,150.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,200,200.0,200.0,200.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,250,250.0,250.0,250.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,300,300.0,300.0,300.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,350,350.0,350.0,350.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,400,400.0,400.0,400.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,450,450.0,450.0,450.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,500,500.0,500.0,500.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Percentage of Distinct Traces,50,0.09352,0.08,0.1,0.21385799828913604,-0.8132508137935063,0.0,-0.9967413874698405,0.0,,False
Percentage of Distinct Traces,100,0.048920000000000005,0.04,0.05,0.20441537203597712,-0.8132508137935063,0.0,-0.9967413874698405,0.0,,False
Percentage of Distinct Traces,150,0.03314666666666667,0.02666666666666667,0.03333333333333333,0.20112630732099748,-0.8132508137935063,0.0,-0.9967413874698405,0.0,,False
Percentage of Distinct Traces,200,0.02498,0.025,0.025,0.0,-0.8132508137935063,0.0,-0.9967413874698405,0.0,,False
Percentage of Distinct Traces,250,0.020064,0.02,0.02,0.0,-0.8132508137935063,0.0,-0.9967413874698405,0.0,,False
Percentage of Distinct Traces,300,0.016759999999999997,0.016666666666666666,0.02,0.19888623707239467,-0.8132508137935063,0.0,-0.9967413874698405,0.0,,False
Percentage of Distinct Traces,350,0.014411428571428572,0.014285714285714285,0.017142857142857144,0.19825535289452825,-0.8132508137935063,0.0,-0.9967413874698405,0.0,,False
Percentage of Distinct Traces,400,0.01263,0.0125,0.015,0.1979414093428344,-0.8132508137935063,0.0,-0.9967413874698405,0.0,,False
