Metric,Sample Size,Sample ID,Value,Bootstrap CI Low,Bootstrap CI High
Average Affinity,50,139,0.7423284742468416,,
Average Affinity,50,14,0.632408163265306,,
Average Affinity,50,140,0.6561943634596695,,
Average Affinity,50,141,0.6587871720116617,,
Average Affinity,50,142,0.6255937803692906,,
Average Affinity,50,143,0.5955102040816327,,
Average Affinity,50,144,0.6841360544217686,,
Average Affinity,50,145,0.6064256559766763,,
Average Affinity,50,146,0.6473197278911564,,
Average Affinity,50,147,0.6490262390670555,,
Average Affinity,50,148,0.6949737609329446,,
Average Affinity,50,149,0.6877162293488824,,
Average Affinity,50,15,0.6309271137026239,,
Average Affinity,50,150,0.623731778425656,,
Average Affinity,50,151,0.7075801749271138,,
Average Affinity,50,152,0.6473197278911564,,
Average Affinity,50,153,0.6026122448979592,,
Average Affinity,50,154,0.5987871720116619,,
Average Affinity,50,155,0.6845092322643344,,
Average Affinity,50,156,0.6534577259475218,,
Average Affinity,50,157,0.6237434402332361,,
Average Affinity,50,158,0.6293877551020408,,
Average Affinity,50,159,0.6648707482993197,,
Average Affinity,50,16,0.6400816326530613,,
Average Affinity,50,160,0.6490262390670555,,
Average Affinity,50,161,0.6693644314868804,,
Average Affinity,50,162,0.6219475218658893,,
Average Affinity,50,163,0.6995918367346938,,
Average Affinity,50,164,0.616536443148688,,
Average Affinity,50,165,0.618351797862002,,
Average Affinity,50,166,0.6481399416909621,,
Average Affinity,50,167,0.6763926141885325,,
Average Affinity,50,168,0.667871720116618,,
Average Affinity,50,169,0.7115063168124391,,
Average Affinity,50,17,0.6893294460641398,,
Average Affinity,50,170,0.8230087463556851,,
Average Affinity,50,171,0.6904178814382896,,
Average Affinity,50,172,0.6970651117589893,,
Average Affinity,50,173,0.7221379980563655,,
Average Affinity,50,174,0.6454732750242955,,
Average Affinity,50,175,0.6995918367346938,,
Average Affinity,50,176,0.6693644314868804,,
Average Affinity,50,177,0.6444703595724004,,
Average Affinity,50,178,0.623743440233236,,
Average Affinity,50,179,0.6415860058309037,,
Average Affinity,50,18,0.6081632653061224,,
Average Affinity,50,180,0.7805714285714286,,
Average Affinity,50,181,0.5815043731778425,,
Average Affinity,50,182,0.736108843537415,,
Average Affinity,50,183,0.6693449951409135,,
Average Affinity,50,184,0.6900291545189505,,
Average Affinity,50,185,0.656268221574344,,
Average Affinity,50,186,0.6206025267249757,,
Average Affinity,50,187,0.6612478134110787,,
Average Affinity,50,188,0.6658853255587949,,
Average Affinity,50,189,0.6829232264334305,,
Average Affinity,50,19,0.6544761904761904,,
Average Affinity,50,190,0.6358483965014577,,
Average Affinity,50,191,0.602204081632653,,
Average Affinity,50,192,0.6995918367346938,,
Average Affinity,50,193,0.6937103984450923,,
Average Affinity,50,194,0.5903906705539358,,
Average Affinity,50,195,0.6473197278911564,,
Average Affinity,50,196,0.6576870748299319,,
Average Affinity,50,197,0.6149271137026239,,
Average Affinity,50,198,0.6158989310009718,,
Average Affinity,50,199,0.5544217687074829,,
Average Affinity,50,2,0.6367619047619048,,
Average Affinity,50,20,0.6109387755102041,,
Average Affinity,50,200,0.732108843537415,,
Average Affinity,50,201,0.7275102040816327,,
Average Affinity,50,202,0.7161671525753158,,
Average Affinity,50,203,0.7012011661807581,,
Average Affinity,50,204,0.6841360544217686,,
Average Affinity,50,205,0.6199844509232264,,
Average Affinity,50,206,0.653142857142857,,
Average Affinity,50,207,0.6526413994169096,,
Average Affinity,50,208,0.5889251700680272,,
Average Affinity,50,209,0.6770767735665695,,
Average Affinity,50,21,0.6246413994169098,,
Average Affinity,50,210,0.6023556851311954,,
Average Affinity,50,211,0.6253916423712342,,
Average Affinity,50,212,0.6422157434402332,,
Average Affinity,50,213,0.619673469387755,,
Average Affinity,50,214,0.7242798833819242,,
Average Affinity,50,215,0.6290845481049562,,
Average Affinity,50,216,0.5828493683187562,,
Average Affinity,50,217,0.5860524781341107,,
Average Affinity,50,218,0.6780874635568513,,
Average Affinity,50,219,0.6129057337220601,,
Average Affinity,50,22,0.6677162293488824,,
Average Affinity,50,220,0.6459863945578231,,
Average Affinity,50,221,0.65000583090379,,
Average Affinity,50,222,0.6556462585034013,,
Average Affinity,50,223,0.7213177842565597,,
Average Affinity,50,224,0.6056598639455782,,
Average Affinity,50,225,0.6413061224489797,,
Average Affinity,50,226,0.6770767735665695,,
Average Affinity,50,227,0.6698892128279883,,
Average Affinity,50,228,0.6287891156462584,,
Average Affinity,50,229,0.6545772594752186,,
Average Affinity,50,23,0.640485908649174,,
Average Affinity,50,230,0.6473197278911564,,
Average Affinity,50,231,0.6845092322643344,,
Average Affinity,50,232,0.6391836734693878,,
Average Affinity,50,233,0.6353041788143831,,
Average Affinity,50,234,0.6571428571428571,,
Average Affinity,50,235,0.5970923226433431,,
Average Affinity,50,236,0.6625072886297376,,
Average Affinity,50,237,0.6883498542274054,,
Average Affinity,50,238,0.5895043731778425,,
Average Affinity,50,239,0.6644353741496599,,
Average Affinity,50,24,0.5934110787172012,,
Average Affinity,50,240,0.6780874635568513,,
Average Affinity,50,241,0.6526103012633625,,
Average Affinity,50,242,0.6019358600583091,,
Average Affinity,50,243,0.6275218658892129,,
Average Affinity,50,244,0.6680349854227405,,
Average Affinity,50,245,0.623743440233236,,
Average Affinity,50,246,0.6090962099125364,,
Average Affinity,50,247,0.6594752186588921,,
Average Affinity,50,248,0.7328979591836734,,
Average Affinity,50,249,0.7345772594752186,,
Average Affinity,50,25,0.6715568513119533,,
Average Affinity,50,250,0.6665578231292517,,
Average Affinity,50,251,0.5755879494655005,,
Average Affinity,50,252,0.6186277939747328,,
Average Affinity,50,253,0.5423906705539359,,
Average Affinity,50,254,0.6491078717201167,,
Average Affinity,50,255,0.6555490767735666,,
Average Affinity,50,256,0.6969329446064139,,
Average Affinity,50,257,0.637310009718173,,
Average Affinity,50,258,0.6812827988338193,,
Average Affinity,50,259,0.5914324586977648,,
Average Affinity,50,26,0.6782740524781341,,
Average Affinity,50,260,0.6275218658892129,,
Average Affinity,50,261,0.6298697764820214,,
Average Affinity,50,262,0.7245325558794945,,
Average Affinity,50,263,0.623743440233236,,
Average Affinity,50,264,0.6458697764820214,,
Average Affinity,50,265,0.6564586977648202,,
Average Affinity,50,266,0.6691311953352771,,
Average Affinity,50,267,0.6316501457725947,,
Average Affinity,50,268,0.5758600583090379,,
Average Affinity,50,269,0.7075801749271138,,
Average Affinity,50,27,0.6273780369290574,,
Average Affinity,50,270,0.6096326530612245,,
Average Affinity,50,271,0.6856248785228377,,
Average Affinity,50,272,0.6219475218658892,,
Average Affinity,50,273,0.6391836734693878,,
Average Affinity,50,274,0.610938775510204,,
Average Affinity,50,275,0.6206802721088436,,
Average Affinity,50,276,0.629310009718173,,
Average Affinity,50,277,0.6473624878522837,,
Average Affinity,50,278,0.6678717201166181,,
Average Affinity,50,279,0.6174693877551021,,
Average Affinity,50,28,0.553072886297376,,
Average Affinity,50,280,0.6370068027210884,,
Average Affinity,50,281,0.6470087463556851,,
Average Affinity,50,282,0.6556462585034013,,
Average Affinity,50,283,0.6857142857142857,,
Average Affinity,50,284,0.6042759961127309,,
Average Affinity,50,285,0.6056598639455781,,
Average Affinity,50,286,0.6259514091350826,,
Average Affinity,50,287,0.6657725947521865,,
Average Affinity,50,288,0.7439067055393586,,
Average Affinity,50,289,0.6539708454810497,,
Average Affinity,50,29,0.5993741496598639,,
Average Affinity,50,290,0.6574771622934888,,
Average Affinity,50,291,0.6129057337220603,,
Average Affinity,50,292,0.6131389698736638,,
Average Affinity,50,293,0.6913197278911565,,
Average Affinity,50,294,0.6663945578231292,,
Average Affinity,50,295,0.6586122448979591,,
Average Affinity,50,296,0.6319533527696792,,
Average Affinity,50,297,0.616536443148688,,
Average Affinity,50,298,0.6199844509232264,,
Average Affinity,50,299,0.6845092322643344,,
Average Affinity,50,3,0.7245325558794945,,
Average Affinity,50,30,0.6353041788143831,,
Average Affinity,50,300,0.6808551992225461,,
Average Affinity,50,301,0.7844897959183673,,
Average Affinity,50,302,0.6636967930029155,,
Average Affinity,50,303,0.6319533527696792,,
Average Affinity,50,304,0.6467755102040816,,
Average Affinity,50,305,0.6979825072886296,,
Average Affinity,50,306,0.6730340136054421,,
Average Affinity,50,307,0.6352186588921283,,
Average Affinity,50,308,0.6740719144800777,,
Average Affinity,50,309,0.6680349854227404,,
Average Affinity,50,31,0.6010262390670553,,
Average Affinity,50,310,0.7608124392614188,,
Average Affinity,50,311,0.6367619047619048,,
Average Affinity,50,312,0.591354713313897,,
Average Affinity,50,313,0.667125364431487,,
Average Affinity,50,314,0.7130612244897959,,
Average Affinity,50,315,0.6916423712342079,,
Average Affinity,50,316,0.5743906705539359,,
Average Affinity,50,317,0.659475218658892,,
Average Affinity,50,318,0.6763926141885325,,
Average Affinity,50,319,0.7192614188532556,,
Average Affinity,50,32,0.6182390670553936,,
Average Affinity,50,320,0.5895043731778425,,
Average Affinity,50,321,0.5996501457725948,,
Average Affinity,50,322,0.593935860058309,,
Average Affinity,50,323,0.6181457725947521,,
Average Affinity,50,324,0.696932944606414,,
Average Affinity,50,325,0.6216676384839651,,
Average Affinity,50,326,0.6833469387755103,,
Average Affinity,50,327,0.5895043731778425,,
Average Affinity,50,328,0.5556073858114675,,
Average Affinity,50,329,0.6060796890184645,,
Average Affinity,50,33,0.6555102040816326,,
Average Affinity,50,330,0.6182390670553937,,
Average Affinity,50,331,0.6411895043731778,,
Average Affinity,50,332,0.687156462585034,,
Average Affinity,50,333,0.7051700680272109,,
Average Affinity,50,334,0.6430787172011662,,
Average Affinity,50,335,0.6726530612244898,,
Average Affinity,50,336,0.6083731778425655,,
Average Affinity,50,337,0.6457142857142857,,
Average Affinity,50,338,0.7220408163265306,,
Average Affinity,50,339,0.7119999999999999,,
Average Affinity,50,34,0.6228571428571429,,
Average Affinity,50,340,0.736108843537415,,
Average Affinity,50,341,0.6678717201166181,,
Average Affinity,50,342,0.6437862001943634,,
Average Affinity,50,343,0.591354713313897,,
Average Affinity,50,344,0.5993741496598639,,
Average Affinity,50,345,0.6957628765792031,,
Average Affinity,50,346,0.6808551992225461,,
Average Affinity,50,347,0.6665578231292517,,
Average Affinity,50,348,0.6320388726919338,,
Average Affinity,50,349,0.6625072886297376,,
Average Affinity,50,35,0.6782740524781341,,
Average Affinity,50,350,0.664408163265306,,
Average Affinity,50,351,0.6298697764820215,,
Average Affinity,50,352,0.6580213799805635,,
Average Affinity,50,353,0.663424684159378,,
Average Affinity,50,354,0.6473197278911564,,
Average Affinity,50,355,0.6715568513119534,,
Average Affinity,50,356,0.675910592808552,,
Average Affinity,50,357,0.6946550048590864,,
Average Affinity,50,358,0.6392614188532556,,
Average Affinity,50,359,0.7067910592808552,,
Average Affinity,50,36,0.6883498542274054,,
Average Affinity,50,360,0.6036462585034014,,
Average Affinity,50,361,0.6576870748299319,,
Average Affinity,50,362,0.6367619047619048,,
Average Affinity,50,363,0.6630204081632654,,
Average Affinity,50,364,0.7239883381924198,,
Average Affinity,50,365,0.6708843537414966,,
Average Affinity,50,366,0.640606413994169,,
Average Affinity,50,367,0.675910592808552,,
Average Affinity,50,368,0.6015549076773566,,
Average Affinity,50,369,0.5577026239067056,,
Average Affinity,50,37,0.6169173955296404,,
Average Affinity,50,370,0.606938775510204,,
Average Affinity,50,371,0.5889251700680271,,
Average Affinity,50,372,0.664408163265306,,
Average Affinity,50,373,0.6466239067055394,,
Average Affinity,50,374,0.7012011661807581,,
Average Affinity,50,375,0.6782740524781341,,
Average Affinity,50,376,0.7192614188532556,,
Average Affinity,50,377,0.5993741496598639,,
Average Affinity,50,378,0.5821768707482993,,
Average Affinity,50,379,0.6220136054421768,,
Average Affinity,50,38,0.5561671525753158,,
Average Affinity,50,380,0.6586122448979591,,
Average Affinity,50,381,0.7138892128279883,,
Average Affinity,50,382,0.6556462585034013,,
Average Affinity,50,383,0.6083731778425656,,
Average Affinity,50,384,0.707008746355685,,
Average Affinity,50,385,0.6131389698736638,,
Average Affinity,50,386,0.6580213799805635,,
Average Affinity,50,387,0.7279805636540331,,
Average Affinity,50,388,0.6501924198250729,,
Average Affinity,50,389,0.593379980563654,,
Average Affinity,50,39,0.6636967930029155,,
Average Affinity,50,390,0.6587871720116618,,
Average Affinity,50,391,0.5964081632653061,,
Average Affinity,50,392,0.6422157434402332,,
Average Affinity,50,393,0.6658853255587949,,
Average Affinity,50,394,0.6926530612244898,,
Average Affinity,50,395,0.6990670553935859,,
Average Affinity,50,396,0.5522215743440232,,
Average Affinity,50,397,0.7245325558794945,,
Average Affinity,50,398,0.6031836734693877,,
Average Affinity,50,399,0.6580213799805635,,
Average Affinity,50,4,0.6490262390670556,,
Average Affinity,50,40,0.668268221574344,,
Average Affinity,50,400,0.6949271137026238,,
Average Affinity,50,401,0.632019436345967,,
Average Affinity,50,402,0.6293877551020408,,
Average Affinity,50,403,0.681687074829932,,
Average Affinity,50,404,0.645667638483965,,
Average Affinity,50,405,0.6561943634596695,,
Average Affinity,50,406,0.5828960155490768,,
Average Affinity,50,407,0.6470087463556852,,
Average Affinity,50,408,0.6411895043731778,,
Average Affinity,50,409,0.6131389698736638,,
Average Affinity,50,41,0.6117862001943634,,
Average Affinity,50,410,0.7213177842565598,,
Average Affinity,50,411,0.675910592808552,,
Average Affinity,50,412,0.7157473275024295,,
Average Affinity,50,413,0.68,,
Average Affinity,50,414,0.6555490767735666,,
Average Affinity,50,415,0.667125364431487,,
Average Affinity,50,416,0.6949271137026238,,
Average Affinity,50,417,0.5790709426627794,,
Average Affinity,50,418,0.6536443148688047,,
Average Affinity,50,419,0.6808551992225461,,
Average Affinity,50,42,0.6955996112730806,,
Average Affinity,50,420,0.7157473275024295,,
Average Affinity,50,421,0.6726997084548105,,
Average Affinity,50,422,0.5939008746355685,,
Average Affinity,50,423,0.6841360544217686,,
Average Affinity,50,424,0.6744489795918368,,
Average Affinity,50,425,0.6665578231292516,,
Average Affinity,50,426,0.6199844509232264,,
Average Affinity,50,427,0.6871020408163264,,
Average Affinity,50,428,0.6555490767735666,,
Average Affinity,50,429,0.6893294460641398,,
Average Affinity,50,43,0.6293877551020408,,
Average Affinity,50,430,0.667871720116618,,
Average Affinity,50,431,0.7311098153547134,,
Average Affinity,50,432,0.6352886297376094,,
Average Affinity,50,433,0.5685714285714286,,
Average Affinity,50,434,0.6841360544217687,,
Average Affinity,50,435,0.6127619047619047,,
Average Affinity,50,436,0.6476579203109815,,
Average Affinity,50,437,0.6275218658892129,,
Average Affinity,50,438,0.6586122448979591,,
Average Affinity,50,439,0.6534577259475217,,
Average Affinity,50,44,0.6158989310009718,,
Average Affinity,50,440,0.6352419825072886,,
Average Affinity,50,441,0.6539708454810497,,
Average Affinity,50,442,0.6986511175898932,,
Average Affinity,50,443,0.6036462585034013,,
Average Affinity,50,444,0.691642371234208,,
Average Affinity,50,445,0.6048824101068998,,
Average Affinity,50,446,0.6860796890184645,,
Average Affinity,50,447,0.6671253644314868,,
Average Affinity,50,448,0.5883537414965987,,
Average Affinity,50,449,0.5799416909620991,,
Average Affinity,50,45,0.6129057337220601,,
Average Affinity,50,450,0.6113041788143828,,
Average Affinity,50,451,0.6698892128279884,,
Average Affinity,50,452,0.6663945578231293,,
Average Affinity,50,453,0.7161671525753158,,
Average Affinity,50,454,0.6946550048590864,,
Average Affinity,50,455,0.6039650145772595,,
Average Affinity,50,456,0.6526103012633625,,
Average Affinity,50,457,0.6586122448979591,,
Average Affinity,50,458,0.7597356656948495,,
Average Affinity,50,459,0.6175043731778426,,
Average Affinity,50,46,0.567930029154519,,
Average Affinity,50,460,0.7671836734693878,,
Average Affinity,50,461,0.5743906705539359,,
Average Affinity,50,462,0.6192186588921283,,
Average Affinity,50,463,0.6533916423712343,,
Average Affinity,50,464,0.6253916423712342,,
Average Affinity,50,465,0.690262390670554,,
Average Affinity,50,466,0.7073819241982506,,
Average Affinity,50,467,0.5872380952380952,,
Average Affinity,50,468,0.6733527696793004,,
Average Affinity,50,469,0.6780408163265306,,
Average Affinity,50,47,0.7029504373177844,,
Average Affinity,50,470,0.7120000000000001,,
Average Affinity,50,471,0.7194013605442178,,
Average Affinity,50,472,0.6705578231292518,,
Average Affinity,50,473,0.6946550048590864,,
Average Affinity,50,474,0.548703595724004,,
Average Affinity,50,475,0.6090962099125364,,
Average Affinity,50,476,0.7029504373177843,,
Average Affinity,50,477,0.6797706511175899,,
Average Affinity,50,478,0.6352186588921283,,
Average Affinity,50,479,0.6986511175898932,,
Average Affinity,50,48,0.5667094266277941,,
Average Affinity,50,480,0.7073819241982506,,
Average Affinity,50,481,0.6599416909620991,,
Average Affinity,50,482,0.7002643343051506,,
Average Affinity,50,483,0.6433974732750243,,
Average Affinity,50,484,0.6400816326530613,,
Average Affinity,50,485,0.6150437317784256,,
Average Affinity,50,486,0.6969329446064139,,
Average Affinity,50,487,0.6893294460641398,,
Average Affinity,50,488,0.6536443148688047,,
Average Affinity,50,489,0.6599416909620991,,
Average Affinity,50,49,0.6946550048590864,,
Average Affinity,50,490,0.6183517978620019,,
Average Affinity,50,491,0.6893294460641399,,
Average Affinity,50,492,0.5828493683187561,,
Average Affinity,50,493,0.6382740524781342,,
Average Affinity,50,494,0.5939008746355685,,
Average Affinity,50,495,0.5857725947521867,,
Average Affinity,50,496,0.6936559766763847,,
Average Affinity,50,497,0.6060796890184645,,
Average Affinity,50,498,0.602204081632653,,
Average Affinity,50,499,0.6555490767735666,,
Average Affinity,50,5,0.6370068027210883,,
Average Affinity,50,50,0.6316501457725948,,
Average Affinity,50,51,0.7058892128279884,,
Average Affinity,50,52,0.6587871720116618,,
Average Affinity,50,53,0.6856248785228378,,
Average Affinity,50,54,0.675910592808552,,
Average Affinity,50,55,0.6490262390670554,,
Average Affinity,50,56,0.5516112730806608,,
Average Affinity,50,57,0.5889251700680274,,
Average Affinity,50,58,0.6740719144800777,,
Average Affinity,50,59,0.7119999999999999,,
Average Affinity,50,6,0.6422157434402332,,
Average Affinity,50,60,0.6064256559766764,,
Average Affinity,50,61,0.5843148688046648,,
Average Affinity,50,62,0.6856248785228377,,
Average Affinity,50,63,0.6693449951409135,,
Average Affinity,50,64,0.6476579203109816,,
Average Affinity,50,65,0.7423284742468416,,
Average Affinity,50,66,0.6526103012633625,,
Average Affinity,50,67,0.6481399416909621,,
Average Affinity,50,68,0.6995918367346938,,
Average Affinity,50,69,0.6150437317784256,,
Average Affinity,50,7,0.6580213799805635,,
Average Affinity,50,70,0.6678717201166181,,
Average Affinity,50,71,0.7631098153547132,,
Average Affinity,50,72,0.6630437317784257,,
Average Affinity,50,73,0.6422157434402332,,
Average Affinity,50,74,0.67556462585034,,
Average Affinity,50,75,0.675910592808552,,
Average Affinity,50,76,0.6174149659863946,,
Average Affinity,50,77,0.6129057337220603,,
Average Affinity,50,78,0.5998367346938777,,
Average Affinity,50,79,0.6571428571428571,,
Average Affinity,50,8,0.7157473275024295,,
Average Affinity,50,80,0.6556462585034013,,
Average Affinity,50,81,0.6352186588921283,,
Average Affinity,50,82,0.6935821185617105,,
Average Affinity,50,83,0.6319533527696793,,
Average Affinity,50,84,0.7066044703595725,,
Average Affinity,50,85,0.6429465500485908,,
Average Affinity,50,86,0.672754130223518,,
Average Affinity,50,87,0.7331778425655976,,
Average Affinity,50,88,0.6644509232264334,,
Average Affinity,50,89,0.7190437317784256,,
Average Affinity,50,9,0.6186355685131195,,
Average Affinity,50,90,0.6782740524781341,,
Average Affinity,50,91,0.6473197278911564,,
Average Affinity,50,92,0.6808551992225461,,
Average Affinity,50,93,0.6648707482993197,,
Average Affinity,50,94,0.6784489795918367,,
Average Affinity,50,95,0.6878989310009718,,
Average Affinity,50,96,0.6544761904761904,,
Average Affinity,50,97,0.664408163265306,,
Average Affinity,50,98,0.5635218658892128,,
Average Affinity,50,99,0.663424684159378,,
Average Affinity,100,0,0.6594170274170275,,
Average Affinity,100,1,0.6210485810485811,,
Average Affinity,100,10,0.6296584896584897,,
Average Affinity,100,100,0.6482251082251083,,
Average Affinity,100,101,0.6486849446849448,,
Average Affinity,100,102,0.6876536796536796,,
Average Affinity,100,103,0.6324550264550264,,
Average Affinity,100,104,0.6710822510822511,,
Average Affinity,100,105,0.635030303030303,,
Average Affinity,100,106,0.6629610389610391,,
Average Affinity,100,107,0.5844117364117364,,
Average Affinity,100,108,0.6632688792688793,,
Average Affinity,100,109,0.6251851851851852,,
Average Affinity,100,11,0.6241827801827802,,
Average Affinity,100,110,0.6418451178451178,,
Average Affinity,100,111,0.6582164502164501,,
Average Affinity,100,112,0.6396969696969697,,
Average Affinity,100,113,0.7169062049062049,,
Average Affinity,100,114,0.6503934583934584,,
Average Affinity,100,115,0.6632688792688793,,
Average Affinity,100,116,0.6305281385281384,,
Average Affinity,100,117,0.6893169793169793,,
Average Affinity,100,118,0.6369696969696971,,
Average Affinity,100,119,0.7264838864838865,,
Average Affinity,100,12,0.7106955266955267,,
Average Affinity,100,120,0.6718961038961039,,
Average Affinity,100,121,0.6446233766233767,,
Average Affinity,100,122,0.6631120731120731,,
Average Affinity,100,123,0.6032130832130832,,
Average Affinity,100,124,0.6841616161616162,,
Average Affinity,100,125,0.6002029822029822,,
Average Affinity,100,126,0.6487522847522847,,
Average Affinity,100,127,0.6507965367965367,,
Average Affinity,100,128,0.6595353535353536,,
Average Affinity,100,129,0.5963636363636363,,
Average Affinity,100,13,0.6970793650793651,,
Average Affinity,100,130,0.6422914862914862,,
Average Affinity,100,131,0.6831861471861472,,
Average Affinity,100,132,0.7060471380471381,,
Average Affinity,100,133,0.63793746993747,,
Average Affinity,100,134,0.6096430976430977,,
Average Affinity,100,135,0.6893169793169793,,
Average Affinity,100,136,0.6602135642135641,,
Average Affinity,100,137,0.7009158249158249,,
Average Affinity,100,138,0.5853766233766234,,
Average Affinity,100,139,0.6816969696969698,,
Average Affinity,100,14,0.6519365079365078,,
Average Affinity,100,140,0.6282328042328043,,
Average Affinity,100,141,0.6190716690716692,,
Average Affinity,100,142,0.643058201058201,,
Average Affinity,100,143,0.7088215488215488,,
Average Affinity,100,144,0.7011255411255412,,
Average Affinity,100,145,0.6446233766233767,,
Average Affinity,100,146,0.6627590187590188,,
Average Affinity,100,147,0.6268398268398268,,
Average Affinity,100,148,0.6968080808080808,,
Average Affinity,100,149,0.6278874458874458,,
Average Affinity,100,15,0.6716248196248197,,
Average Affinity,100,150,0.6482597402597402,,
Average Affinity,100,151,0.6468263588263589,,
Average Affinity,100,152,0.6385339105339106,,
Average Affinity,100,153,0.6113131313131314,,
Average Affinity,100,154,0.707873015873016,,
Average Affinity,100,155,0.6576998556998557,,
Average Affinity,100,156,0.6863607503607503,,
Average Affinity,100,157,0.6863011063011063,,
Average Affinity,100,158,0.6154535834535835,,
Average Affinity,100,159,0.6324550264550264,,
Average Affinity,100,16,0.6435584415584416,,
Average Affinity,100,160,0.6794112554112555,,
Average Affinity,100,161,0.6155892255892257,,
Average Affinity,100,162,0.7445165945165946,,
Average Affinity,100,163,0.5909956709956711,,
Average Affinity,100,164,0.6994343434343434,,
Average Affinity,100,165,0.6884011544011545,,
Average Affinity,100,166,0.6340644540644542,,
Average Affinity,100,167,0.6645800865800866,,
Average Affinity,100,168,0.6757922077922078,,
Average Affinity,100,169,0.7182491582491582,,
Average Affinity,100,17,0.6602424242424243,,
Average Affinity,100,170,0.604906204906205,,
Average Affinity,100,171,0.6686801346801347,,
Average Affinity,100,172,0.6524386724386724,,
Average Affinity,100,173,0.655012987012987,,
Average Affinity,100,174,0.657979797979798,,
Average Affinity,100,175,0.649989417989418,,
Average Affinity,100,176,0.6480432900432901,,
Average Affinity,100,177,0.6942683982683983,,
Average Affinity,100,178,0.6552727272727272,,
Average Affinity,100,179,0.6824290524290524,,
Average Affinity,100,18,0.6210485810485811,,
Average Affinity,100,180,0.6541539201539202,,
Average Affinity,100,181,0.645113997113997,,
Average Affinity,100,182,0.6284329004329005,,
Average Affinity,100,183,0.6971572871572872,,
Average Affinity,100,184,0.6551736411736411,,
Average Affinity,100,185,0.5893333333333334,,
Average Affinity,100,186,0.6874785954785955,,
Average Affinity,100,187,0.6383261183261184,,
Average Affinity,100,188,0.7087061087061087,,
Average Affinity,100,189,0.7063261183261182,,
Average Affinity,100,19,0.5924579124579125,,
Average Affinity,100,190,0.6844444444444444,,
Average Affinity,100,191,0.650882154882155,,
Average Affinity,100,192,0.6215488215488215,,
Average Affinity,100,193,0.6173573833573833,,
Average Affinity,100,194,0.6383771043771044,,
Average Affinity,100,195,0.6229533429533429,,
Average Affinity,100,196,0.7051832611832611,,
Average Affinity,100,197,0.6535411255411255,,
Average Affinity,100,198,0.6945339105339106,,
Average Affinity,100,199,0.6508821548821548,,
Average Affinity,100,2,0.7076623376623377,,
Average Affinity,100,20,0.7135757575757576,,
Average Affinity,100,200,0.6645800865800866,,
Average Affinity,100,201,0.6477364117364116,,
Average Affinity,100,202,0.6717171717171717,,
Average Affinity,100,203,0.7316902356902356,,
Average Affinity,100,204,0.6335468975468977,,
Average Affinity,100,205,0.6754882154882156,,
Average Affinity,100,206,0.6924319384319384,,
Average Affinity,100,207,0.6321212121212121,,
Average Affinity,100,208,0.7005214045214044,,
Average Affinity,100,209,0.6514737854737853,,
Average Affinity,100,21,0.6428282828282829,,
Average Affinity,100,210,0.7010303030303031,,
Average Affinity,100,211,0.6430582010582011,,
Average Affinity,100,212,0.7040500240500241,,
Average Affinity,100,213,0.6386782106782108,,
Average Affinity,100,214,0.6192727272727273,,
Average Affinity,100,215,0.6448484848484849,,
Average Affinity,100,216,0.7121404521404522,,
Average Affinity,100,217,0.6077970177970178,,
Average Affinity,100,218,0.6966522366522366,,
Average Affinity,100,219,0.6582087542087542,,
Average Affinity,100,22,0.6627590187590189,,
