Metric,Sample Size,Mean Value,Sample CI Low,Sample CI High,Sample CI Rel Width,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Avg. Trace Length,400,12.51601,12.425,12.6,0.013982091736903289,0.012280797854605735,0.3852853138663647,0.04325106215398725,0.0022209297967774803,50.0,True
Avg. Trace Length,450,12.513084444444445,12.435555555555556,12.6,0.013141799304123892,0.012280797854605735,0.3852853138663647,0.04325106215398725,0.0022209297967774803,50.0,True
Avg. Trace Length,500,12.511544,12.44,12.5861,0.011677215857611223,0.012280797854605735,0.3852853138663647,0.04325106215398725,0.0022209297967774803,50.0,True
Deviation from Random,50,0.7399042794029576,0.7333359421324868,0.7445334521511922,0.015133727875909666,0.08254245266040172,5.061131424271887e-09,0.013109381025555878,0.35404011005475866,50.0,True
Deviation from Random,100,0.7403417620103355,0.7357581363714276,0.7433428419137471,0.010244870587502541,0.08254245266040172,5.061131424271887e-09,0.013109381025555878,0.35404011005475866,50.0,True
Deviation from Random,150,0.7405096471010856,0.7372972910575071,0.7431174373844761,0.00785964956669165,0.08254245266040172,5.061131424271887e-09,0.013109381025555878,0.35404011005475866,50.0,True
Deviation from Random,200,0.7404617297709102,0.7377449107741757,0.7425332258556101,0.006466661123615191,0.08254245266040172,5.061131424271887e-09,0.013109381025555878,0.35404011005475866,50.0,True
Deviation from Random,250,0.7404662116026006,0.7380155161461315,0.7425419204604189,0.006112911356874553,0.08254245266040172,5.061131424271887e-09,0.013109381025555878,0.35404011005475866,50.0,True
Deviation from Random,300,0.7404819483344394,0.7382269203284351,0.7423399902778699,0.005554585035714012,0.08254245266040172,5.061131424271887e-09,0.013109381025555878,0.35404011005475866,50.0,True
Deviation from Random,350,0.7405263750152845,0.7383688946342069,0.7423617969955327,0.005391978592583505,0.08254245266040172,5.061131424271887e-09,0.013109381025555878,0.35404011005475866,50.0,True
Deviation from Random,400,0.7405072188979973,0.7386791385701407,0.7422733631209871,0.00485373330484919,0.08254245266040172,5.061131424271887e-09,0.013109381025555878,0.35404011005475866,50.0,True
Deviation from Random,450,0.7405401352565947,0.7388432322610968,0.7419880124101322,0.0042466032552655,0.08254245266040172,5.061131424271887e-09,0.013109381025555878,0.35404011005475866,50.0,True
Deviation from Random,500,0.7405354864782265,0.738760655244962,0.7418458220357352,0.004166129573945689,0.08254245266040172,5.061131424271887e-09,0.013109381025555878,0.35404011005475866,50.0,True
Estimated Number of Acyclic Paths,50,3.695135137830355,3.630780547701014,5.248074602497725,0.4376819776465133,0.2602205733467008,3.455243444743195e-78,0.27938074621861947,2.539677559127626e-90,450.0,True
Estimated Number of Acyclic Paths,100,3.753377716864926,3.630780547701014,5.248074602497725,0.43089030116254445,0.2602205733467008,3.455243444743195e-78,0.27938074621861947,2.539677559127626e-90,450.0,True
Estimated Number of Acyclic Paths,150,3.7776488604604688,3.630780547701014,5.248074602497725,0.4281218595313209,0.2602205733467008,3.455243444743195e-78,0.27938074621861947,2.539677559127626e-90,450.0,True
Estimated Number of Acyclic Paths,200,3.860396099502453,3.630780547701014,6.309573444801933,0.6939165899183701,0.2602205733467008,3.455243444743195e-78,0.27938074621861947,2.539677559127626e-90,450.0,True
Estimated Number of Acyclic Paths,250,3.9579110841419234,3.630780547701014,6.309573444801933,0.6768198779992761,0.2602205733467008,3.455243444743195e-78,0.27938074621861947,2.539677559127626e-90,450.0,True
Estimated Number of Acyclic Paths,300,3.9847790942884473,3.630780547701014,6.309573444801933,0.67225631175905,0.2602205733467008,3.455243444743195e-78,0.27938074621861947,2.539677559127626e-90,450.0,True
Estimated Number of Acyclic Paths,350,4.030203606039853,3.630780547701014,6.309573444801933,0.6646792963726086,0.2602205733467008,3.455243444743195e-78,0.27938074621861947,2.539677559127626e-90,450.0,True
Estimated Number of Acyclic Paths,400,4.156031890828064,3.630780547701014,6.309573444801933,0.6445554238918956,0.2602205733467008,3.455243444743195e-78,0.27938074621861947,2.539677559127626e-90,450.0,True
Estimated Number of Acyclic Paths,450,4.309960061342994,3.630780547701014,6.309573444801933,0.6215354339655298,0.2602205733467008,3.455243444743195e-78,0.27938074621861947,2.539677559127626e-90,450.0,True
Estimated Number of Acyclic Paths,500,4.232947566281517,3.630780547701014,6.309573444801933,0.6328433922591998,0.2602205733467008,3.455243444743195e-78,0.27938074621861947,2.539677559127626e-90,450.0,True
Lempel-Ziv Complexity,50,158.398,141.0,173.0,0.2020227528125355,0.9899036851254602,0.0,0.9909732597067678,0.0,,False
Lempel-Ziv Complexity,100,251.902,234.0,274.525,0.16087605497375956,0.9899036851254602,0.0,0.9909732597067678,0.0,,False
Lempel-Ziv Complexity,150,328.198,299.0,359.525,0.18441611466249028,0.9899036851254602,0.0,0.9909732597067678,0.0,,False
Lempel-Ziv Complexity,200,397.264,360.0,438.525,0.1976645253534173,0.9899036851254602,0.0,0.9909732597067678,0.0,,False
Lempel-Ziv Complexity,250,463.846,419.475,507.0,0.1886940924358515,0.9899036851254602,0.0,0.9909732597067678,0.0,,False
Lempel-Ziv Complexity,300,524.122,475.475,565.0,0.1708094680246202,0.9899036851254602,0.0,0.9909732597067678,0.0,,False
Lempel-Ziv Complexity,350,586.956,525.0,639.0,0.19422239486435097,0.9899036851254602,0.0,0.9909732597067678,0.0,,False
Lempel-Ziv Complexity,400,645.35,609.0,698.0,0.13790966142403346,0.9899036851254602,0.0,0.9909732597067678,0.0,,False
Lempel-Ziv Complexity,450,702.156,653.95,772.0,0.16812503204416107,0.9899036851254602,0.0,0.9909732597067678,0.0,,False
Lempel-Ziv Complexity,500,758.72,712.0,828.0,0.15288907633909743,0.9899036851254602,0.0,0.9909732597067678,0.0,,False
Max. Trace Length,50,16.832,14.0,20.0,0.35646387832699616,0.4545609226174599,1.5507078320711528e-253,0.4704549933493034,7.49681262229334e-274,350.0,True
Max. Trace Length,100,17.656,16.0,22.0,0.33982782057091077,0.4545609226174599,1.5507078320711528e-253,0.4704549933493034,7.49681262229334e-274,350.0,True
Max. Trace Length,150,18.128,16.0,22.0,0.33097969991173876,0.4545609226174599,1.5507078320711528e-253,0.4704549933493034,7.49681262229334e-274,350.0,True
Max. Trace Length,200,18.548,16.0,22.0,0.3234850118611171,0.4545609226174599,1.5507078320711528e-253,0.4704549933493034,7.49681262229334e-274,350.0,True
Max. Trace Length,250,18.964,16.0,24.0,0.42185192997257964,0.4545609226174599,1.5507078320711528e-253,0.4704549933493034,7.49681262229334e-274,350.0,True
Max. Trace Length,300,18.996,16.0,22.0,0.3158559696778269,0.4545609226174599,1.5507078320711528e-253,0.4704549933493034,7.49681262229334e-274,350.0,True
Max. Trace Length,350,19.416,16.0,24.0,0.4120313143798929,0.4545609226174599,1.5507078320711528e-253,0.4704549933493034,7.49681262229334e-274,350.0,True
Max. Trace Length,400,19.484,18.0,24.0,0.3079449804968179,0.4545609226174599,1.5507078320711528e-253,0.4704549933493034,7.49681262229334e-274,350.0,True
Max. Trace Length,450,19.672,18.0,24.0,0.30500203334688897,0.4545609226174599,1.5507078320711528e-253,0.4704549933493034,7.49681262229334e-274,350.0,True
Max. Trace Length,500,19.844,18.0,24.0,0.3023583954847813,0.4545609226174599,1.5507078320711528e-253,0.4704549933493034,7.49681262229334e-274,350.0,True
Min. Trace Length,50,12.0,12.0,12.0,0.0,,,,,50.0,True
Min. Trace Length,100,12.0,12.0,12.0,0.0,,,,,50.0,True
Min. Trace Length,150,12.0,12.0,12.0,0.0,,,,,50.0,True
Min. Trace Length,200,12.0,12.0,12.0,0.0,,,,,50.0,True
Min. Trace Length,250,12.0,12.0,12.0,0.0,,,,,50.0,True
Min. Trace Length,300,12.0,12.0,12.0,0.0,,,,,50.0,True
Min. Trace Length,350,12.0,12.0,12.0,0.0,,,,,50.0,True
Min. Trace Length,400,12.0,12.0,12.0,0.0,,,,,50.0,True
Min. Trace Length,450,12.0,12.0,12.0,0.0,,,,,50.0,True
Min. Trace Length,500,12.0,12.0,12.0,0.0,,,,,50.0,True
Normalized Sequence Entropy,50,0.15115562668878024,0.10347502847132367,0.20300924968148268,0.6584883632224529,-0.3740995716691278,7.13033425586772e-166,-0.40306867498361104,1.0763102710988204e-194,350.0,True
Normalized Sequence Entropy,100,0.13857482681921807,0.10925105949428428,0.18417041206280604,0.5406418632314803,-0.3740995716691278,7.13033425586772e-166,-0.40306867498361104,1.0763102710988204e-194,350.0,True
Normalized Sequence Entropy,150,0.1316105413458163,0.10799161021254354,0.16949509202966775,0.46731425300895413,-0.3740995716691278,7.13033425586772e-166,-0.40306867498361104,1.0763102710988204e-194,350.0,True
Normalized Sequence Entropy,200,0.13044350914790798,0.1079661675703684,0.18417267663653897,0.5842108171113454,-0.3740995716691278,7.13033425586772e-166,-0.40306867498361104,1.0763102710988204e-194,350.0,True
Normalized Sequence Entropy,250,0.12661677684684117,0.10559418251528593,0.17702162145025804,0.5641230231391258,-0.3740995716691278,7.13033425586772e-166,-0.40306867498361104,1.0763102710988204e-194,350.0,True
Normalized Sequence Entropy,300,0.12544246966771835,0.10495636667640074,0.17388496125551792,0.5494837176093593,-0.3740995716691278,7.13033425586772e-166,-0.40306867498361104,1.0763102710988204e-194,350.0,True
Normalized Sequence Entropy,350,0.12200592546085742,0.10274999844147395,0.17164822208347758,0.5647121103483446,-0.3740995716691278,7.13033425586772e-166,-0.40306867498361104,1.0763102710988204e-194,350.0,True
Normalized Sequence Entropy,400,0.12277495566039609,0.10185246793999297,0.1704103648416627,0.5584029457221352,-0.3740995716691278,7.13033425586772e-166,-0.40306867498361104,1.0763102710988204e-194,350.0,True
Normalized Sequence Entropy,450,0.12261374207932034,0.10120965956378081,0.16836120608832797,0.5476673771289519,-0.3740995716691278,7.13033425586772e-166,-0.40306867498361104,1.0763102710988204e-194,350.0,True
Normalized Sequence Entropy,500,0.12064039271221547,0.10038191557095154,0.16628119475293957,0.5462455625388177,-0.3740995716691278,7.13033425586772e-166,-0.40306867498361104,1.0763102710988204e-194,350.0,True
Normalized Variant Entropy,50,0.40808248702036404,0.353353696345416,0.448309658639681,0.23268815818975952,0.708886701548977,0.0,0.7093812329331217,0.0,350.0,True
Normalized Variant Entropy,100,0.4305977360253975,0.3876261783991214,0.46913098065669484,0.18928293262732374,0.708886701548977,0.0,0.7093812329331217,0.0,350.0,True
Normalized Variant Entropy,150,0.44282550560227496,0.41529683172398973,0.47813490282970256,0.14190255599719456,0.708886701548977,0.0,0.7093812329331217,0.0,350.0,True
Normalized Variant Entropy,200,0.45197124264491756,0.421978015641763,0.48448769594723096,0.138304552165009,0.708886701548977,0.0,0.7093812329331217,0.0,350.0,True
Normalized Variant Entropy,250,0.45910841380423656,0.426050627192223,0.4882817028246399,0.1355476697034618,0.708886701548977,0.0,0.7093812329331217,0.0,350.0,True
Normalized Variant Entropy,300,0.4625884469891207,0.42831157576513007,0.4882817028246399,0.12964034759156062,0.708886701548977,0.0,0.7093812329331217,0.0,350.0,True
Normalized Variant Entropy,350,0.46695220873075943,0.42831157576513007,0.49892114589348047,0.15121369769355403,0.708886701548977,0.0,0.7093812329331217,0.0,350.0,True
Normalized Variant Entropy,400,0.4708108115628549,0.438917647423394,0.4994488666233338,0.12856803139037234,0.708886701548977,0.0,0.7093812329331217,0.0,350.0,True
Normalized Variant Entropy,450,0.473913718554601,0.4422187336954101,0.5018241550029612,0.12577272818635185,0.708886701548977,0.0,0.7093812329331217,0.0,350.0,True
Normalized Variant Entropy,500,0.4762151010883448,0.4462210726416505,0.5020349878201237,0.11720316103146608,0.708886701548977,0.0,0.7093812329331217,0.0,350.0,True
Number of Distinct Activities,50,8.0,8.0,8.0,0.0,,,,,50.0,True
Number of Distinct Activities,100,8.0,8.0,8.0,0.0,,,,,50.0,True
Number of Distinct Activities,150,8.0,8.0,8.0,0.0,,,,,50.0,True
Number of Distinct Activities,200,8.0,8.0,8.0,0.0,,,,,50.0,True
Number of Distinct Activities,250,8.0,8.0,8.0,0.0,,,,,50.0,True
Number of Distinct Activities,300,8.0,8.0,8.0,0.0,,,,,50.0,True
Number of Distinct Activities,350,8.0,8.0,8.0,0.0,,,,,50.0,True
Number of Distinct Activities,400,8.0,8.0,8.0,0.0,,,,,50.0,True
Number of Distinct Activities,450,8.0,8.0,8.0,0.0,,,,,50.0,True
Number of Distinct Activities,500,8.0,8.0,8.0,0.0,,,,,50.0,True
Number of Distinct Directly-Follows Relations,50,14.078,14.0,16.0,0.14206563432305727,0.2652389428945967,2.858421698706425e-81,0.27938074621861947,2.539677559127626e-90,350.0,True
Number of Distinct Directly-Follows Relations,100,14.148,14.0,16.0,0.14136273678258413,0.2652389428945967,2.858421698706425e-81,0.27938074621861947,2.539677559127626e-90,350.0,True
Number of Distinct Directly-Follows Relations,150,14.18,14.0,16.0,0.14104372355430184,0.2652389428945967,2.858421698706425e-81,0.27938074621861947,2.539677559127626e-90,350.0,True
Number of Distinct Directly-Follows Relations,200,14.276,14.0,17.0,0.21014289717007564,0.2652389428945967,2.858421698706425e-81,0.27938074621861947,2.539677559127626e-90,350.0,True
Number of Distinct Directly-Follows Relations,250,14.396,14.0,17.0,0.20839121978327313,0.2652389428945967,2.858421698706425e-81,0.27938074621861947,2.539677559127626e-90,350.0,True
Number of Distinct Directly-Follows Relations,300,14.424,14.0,17.0,0.2079866888519135,0.2652389428945967,2.858421698706425e-81,0.27938074621861947,2.539677559127626e-90,350.0,True
Number of Distinct Directly-Follows Relations,350,14.484,14.0,17.0,0.2071251035625518,0.2652389428945967,2.858421698706425e-81,0.27938074621861947,2.539677559127626e-90,350.0,True
Number of Distinct Directly-Follows Relations,400,14.63,14.0,17.0,0.20505809979494188,0.2652389428945967,2.858421698706425e-81,0.27938074621861947,2.539677559127626e-90,350.0,True
Number of Distinct Directly-Follows Relations,450,14.812,14.0,17.0,0.2025384823116392,0.2652389428945967,2.858421698706425e-81,0.27938074621861947,2.539677559127626e-90,350.0,True
Number of Distinct Directly-Follows Relations,500,14.72,14.0,17.0,0.20380434782608695,0.2652389428945967,2.858421698706425e-81,0.27938074621861947,2.539677559127626e-90,350.0,True
Number of Distinct Traces,50,5.56,4.0,7.0,0.5395683453237411,0.7069721040538153,0.0,0.7156538411709465,0.0,450.0,True
Number of Distinct Traces,100,6.374,5.0,8.0,0.47066206463759025,0.7069721040538153,0.0,0.7156538411709465,0.0,450.0,True
Number of Distinct Traces,150,6.904,6.0,9.0,0.4345307068366165,0.7069721040538153,0.0,0.7156538411709465,0.0,450.0,True
Number of Distinct Traces,200,7.352,6.0,9.0,0.4080522306855277,0.7069721040538153,0.0,0.7156538411709465,0.0,450.0,True
Number of Distinct Traces,250,7.74,6.0,10.0,0.5167958656330749,0.7069721040538153,0.0,0.7156538411709465,0.0,450.0,True
Number of Distinct Traces,300,7.898,6.0,9.0,0.37984299822739936,0.7069721040538153,0.0,0.7156538411709465,0.0,450.0,True
Number of Distinct Traces,350,8.188,6.0,10.524999999999977,0.5526380068392742,0.7069721040538153,0.0,0.7156538411709465,0.0,450.0,True
Number of Distinct Traces,400,8.392,7.0,10.524999999999977,0.42004289799809075,0.7069721040538153,0.0,0.7156538411709465,0.0,450.0,True
Number of Distinct Traces,450,8.598,7.0,11.0,0.4652244708071644,0.7069721040538153,0.0,0.7156538411709465,0.0,450.0,True
Number of Distinct Traces,500,8.738,7.0,11.0,0.4577706569008927,0.7069721040538153,0.0,0.7156538411709465,0.0,450.0,True
Number of Events,50,625.812,612.0,641.05,0.046419691536755375,0.9999624611865334,0.0,0.9949997688201324,0.0,,False
Number of Events,100,1250.744,1234.0,1271.05,0.029622368766110376,0.9999624611865334,0.0,0.9949997688201324,0.0,,False
Number of Events,150,1875.76,1856.0,1900.0,0.02345715869834094,0.9999624611865334,0.0,0.9949997688201324,0.0,,False
Number of Events,200,2502.404,2478.0,2530.0,0.020780017934753942,0.9999624611865334,0.0,0.9949997688201324,0.0,,False
Number of Events,250,3128.348,3100.0,3158.0,0.018540136838996173,0.9999624611865334,0.0,0.9949997688201324,0.0,,False
Number of Events,300,3754.24,3724.95,3784.0,0.0157288825434709,0.9999624611865334,0.0,0.9949997688201324,0.0,,False
Number of Events,350,4379.376,4350.0,4413.05,0.01439702825242687,0.9999624611865334,0.0,0.9949997688201324,0.0,,False
Number of Events,400,5006.404,4970.0,5040.0,0.013982091736903374,0.9999624611865334,0.0,0.9949997688201324,0.0,,False
Number of Events,450,5630.888,5596.0,5670.0,0.013141799304123968,0.9999624611865334,0.0,0.9949997688201324,0.0,,False
Number of Events,500,6255.772,6220.0,6293.05,0.011677215857611209,0.9999624611865334,0.0,0.9949997688201324,0.0,,False
Number of Ties in Paths to Goal,50,72.324,48.0,97.0,0.6775067750677507,0.690953525136765,0.0,0.6858005486642442,0.0,450.0,True
Number of Ties in Paths to Goal,100,85.21,63.0,114.0,0.5985213003168642,0.690953525136765,0.0,0.6858005486642442,0.0,450.0,True
Number of Ties in Paths to Goal,150,93.856,78.0,129.0,0.5433856120013638,0.690953525136765,0.0,0.6858005486642442,0.0,450.0,True
Number of Ties in Paths to Goal,200,101.196,78.0,133.0,0.5434997430728488,0.690953525136765,0.0,0.6858005486642442,0.0,450.0,True
Number of Ties in Paths to Goal,250,107.628,78.0,146.0,0.631805849778868,0.690953525136765,0.0,0.6858005486642442,0.0,450.0,True
Number of Ties in Paths to Goal,300,110.066,78.0,133.0,0.4997001798920648,0.690953525136765,0.0,0.6858005486642442,0.0,450.0,True
Number of Ties in Paths to Goal,350,115.192,78.0,158.8249999999997,0.7016546287936637,0.690953525136765,0.0,0.6858005486642442,0.0,450.0,True
Number of Ties in Paths to Goal,400,118.24,95.0,155.97499999999957,0.5156884303112278,0.690953525136765,0.0,0.6858005486642442,0.0,450.0,True
Number of Ties in Paths to Goal,450,121.398,95.0,165.0,0.5766157597324503,0.690953525136765,0.0,0.6858005486642442,0.0,450.0,True
Number of Ties in Paths to Goal,500,124.146,95.0,165.0,0.5638522384933868,0.690953525136765,0.0,0.6858005486642442,0.0,450.0,True
Number of Traces,50,50.0,50.0,50.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,100,100.0,100.0,100.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,150,150.0,150.0,150.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,200,200.0,200.0,200.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,250,250.0,250.0,250.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,300,300.0,300.0,300.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,350,350.0,350.0,350.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,400,400.0,400.0,400.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,450,450.0,450.0,450.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,500,500.0,500.0,500.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Percentage of Distinct Traces,50,0.11120000000000001,0.08,0.14,0.5395683453237411,-0.8168223352035102,0.0,-0.9660857673386855,0.0,,False
Percentage of Distinct Traces,100,0.06374,0.05,0.08,0.47066206463759014,-0.8168223352035102,0.0,-0.9660857673386855,0.0,,False
Percentage of Distinct Traces,150,0.046026666666666674,0.04,0.06,0.4345307068366163,-0.8168223352035102,0.0,-0.9660857673386855,0.0,,False
Percentage of Distinct Traces,200,0.03676,0.03,0.045,0.4080522306855277,-0.8168223352035102,0.0,-0.9660857673386855,0.0,,False
Percentage of Distinct Traces,250,0.03096,0.024,0.04,0.5167958656330749,-0.8168223352035102,0.0,-0.9660857673386855,0.0,,False
Percentage of Distinct Traces,300,0.02632666666666667,0.02,0.03,0.37984299822739925,-0.8168223352035102,0.0,-0.9660857673386855,0.0,,False
Percentage of Distinct Traces,350,0.023394285714285715,0.017142857142857144,0.030071428571428506,0.5526380068392741,-0.8168223352035102,0.0,-0.9660857673386855,0.0,,False
Percentage of Distinct Traces,400,0.020980000000000002,0.0175,0.026312499999999944,0.42004289799809064,-0.8168223352035102,0.0,-0.9660857673386855,0.0,,False
Percentage of Distinct Traces,450,0.019106666666666664,0.015555555555555555,0.024444444444444446,0.4652244708071646,-0.8168223352035102,0.0,-0.9660857673386855,0.0,,False
Percentage of Distinct Traces,500,0.017476,0.014,0.022,0.4577706569008926,-0.8168223352035102,0.0,-0.9660857673386855,0.0,,False
Sequence Entropy,50,610.0532475342602,407.7625756648959,831.0740653480666,0.6938926911611888,0.9517290095020465,0.0,0.96930608030756,0.0,,False
Sequence Entropy,100,1236.727633490913,962.3112006327873,1651.5513311324944,0.557309557767532,0.9517290095020465,0.0,0.96930608030756,0.0,,False
Sequence Entropy,150,1861.301371783301,1513.847132915567,2410.702951707499,0.4818434200865924,0.9517290095020465,0.0,0.96930608030756,0.0,,False
Sequence Entropy,200,2554.98118606638,2100.3069946516225,3598.573166334915,0.586409864719985,0.9517290095020465,0.0,0.96930608030756,0.0,,False
Sequence Entropy,250,3188.507922333551,2642.1023417087436,4440.786922491254,0.5641148225424886,0.9517290095020465,0.0,0.96930608030756,0.0,,False
Sequence Entropy,300,3876.6577911444697,3226.6580055642885,5351.287074795941,0.5480569046060726,0.9517290095020465,0.0,0.96930608030756,0.0,,False
Sequence Entropy,350,4480.69442562329,3745.536751639768,6289.808504509272,0.5678297851154135,0.9517290095020465,0.0,0.96930608030756,0.0,,False
Sequence Entropy,400,5236.626771442932,4323.5073841852545,7274.649205343989,0.5635577920603951,0.9517290095020465,0.0,0.96930608030756,0.0,,False
Sequence Entropy,450,5963.30010667594,4903.059828644635,8175.974802001778,0.5488429082569735,0.9517290095020465,0.0,0.96930608030756,0.0,,False
Sequence Entropy,500,6597.577493193463,5466.699799435086,9076.981899338309,0.547213292095144,0.9517290095020465,0.0,0.96930608030756,0.0,,False
Structure,50,0.78003125,0.75,0.78125,0.04006249749609391,-0.2652389428945967,2.858421698706425e-81,-0.27938074621861947,2.539677559127626e-90,50.0,True
