Metric,Sample Size,Mean Value,Median Value,Sample Q05,Sample Q95,Empirical CI Rel Width,Sample CI Low,Sample CI High,Sample CI Rel Width,Sample Std,Bootstrap CI Low,Bootstrap CI High,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Number of Events,100,1284.18,1287.0,1215.9,1350.1,0.104502484075441,1208.85,1356.0,0.11458674017661082,,,,,,,,,False
Number of Events,500,6419.38,6415.0,6258.0,6576.1,0.04955307210353654,6250.75,6591.349999999999,0.05305808349092894,,,,,,,,,False
Number of Events,1000,12821.18,12818.0,12618.5,13024.0,0.031627354112491984,12585.9,13031.25,0.034735492364977354,,,,,,,,,False
Number of Ties in Paths to Goal,100,47.95,49.0,34.0,49.0,0.31282586027111575,34.0,49.0,0.31282586027111575,,,,,,,,,False
Number of Ties in Paths to Goal,500,49.45,49.0,49.0,49.0,0.0,49.0,56.87499999999987,0.15925176946410255,,,,,,,,,False
Number of Ties in Paths to Goal,1000,51.1,49.0,49.0,64.0,0.29354207436399216,49.0,64.0,0.29354207436399216,,,,,,,,,False
Number of Traces,100,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,,,,,,,,,False
Number of Traces,500,500.0,500.0,500.0,500.0,0.0,500.0,500.0,0.0,,,,,,,,,False
Number of Traces,1000,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,,,,,,,,,False
Percentage of Distinct Traces,100,0.049300000000000004,0.05,0.04,0.05,0.20283975659229211,0.04,0.05,0.20283975659229211,,,,,,,,,False
Percentage of Distinct Traces,500,0.01006,0.01,0.01,0.01,0.0,0.01,0.011049999999999983,0.10437375745526672,,,,,,,,,False
Percentage of Distinct Traces,1000,0.0051400000000000005,0.005,0.005,0.006,0.19455252918287935,0.005,0.006,0.19455252918287935,,,,,,,,,False
Sequence Entropy,100,770.2849043534496,936.3443600441663,226.38451895299772,1461.6369008225665,1.6036305201987526,206.2220364210687,1505.2533040489536,1.6864296058329828,,,,,,,,,False
Sequence Entropy,500,4568.246327566002,5083.455165620735,1484.6556218316148,7417.075254530946,1.298620785158092,1432.8976922364443,7431.9215501763665,1.313200608675638,,,,,,,,,False
Sequence Entropy,1000,9608.74771782938,10123.590133705025,3059.2769752804975,17656.753070217906,1.5191861128637256,3040.0735592640376,17713.618208696465,1.527102706860035,,,,,,,,,False
Structure,100,0.8560416666666666,0.8541666666666666,0.8541666666666666,0.875,0.024336821611097636,0.8541666666666666,0.875,0.024336821611097636,,,,,,,,,False
Structure,500,0.8541666666666665,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.0,0.8541666666666666,0.8541666666666666,0.0,,,,,,,,,False
Structure,1000,0.8541666666666665,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.0,0.8541666666666666,0.8541666666666666,0.0,,,,,,,,,False
Variant Entropy,100,30.012237559504324,32.19961985369181,19.52195365250455,37.75072417606641,0.6073779233361142,11.582921048325865,39.49735033690387,0.9301015705087946,,,,,,,,,False
Variant Entropy,500,32.26106786579429,34.441916971843696,26.72771938933485,37.72175074249531,0.3407832437195048,26.72771938933485,44.1071411078769,0.5387119171268684,,,,,,,,,False
Variant Entropy,1000,33.92330083408613,34.441916971843696,26.72771938933485,49.88439905750806,0.6826187045131347,26.72771938933485,49.88439905750806,0.6826187045131347,,,,,,,,,False
