Metric,Sample Size,Mean Value,Median Value,Sample Q05,Sample Q95,Empirical CI Rel Width,Sample CI Low,Sample CI High,Sample CI Rel Width,Sample Std,Bootstrap CI Low,Bootstrap CI High,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Number of Distinct Traces,300,5.03,5.0,5.0,5.0,0.0,,,,,,,0.16836811839579396,8.513768529451836e-08,0.16660387910846985,1.1646172544236107e-07,,False
Number of Distinct Traces,400,5.05,5.0,5.0,5.049999999999997,0.009900990099009339,,,,,,,0.16836811839579396,8.513768529451836e-08,0.16660387910846985,1.1646172544236107e-07,,False
Number of Distinct Traces,500,5.03,5.0,5.0,5.0,0.0,,,,,,,0.16836811839579396,8.513768529451836e-08,0.16660387910846985,1.1646172544236107e-07,,False
Number of Distinct Traces,600,5.07,5.0,5.0,6.0,0.1972386587771203,,,,,,,0.16836811839579396,8.513768529451836e-08,0.16660387910846985,1.1646172544236107e-07,,False
Number of Distinct Traces,700,5.1,5.0,5.0,6.0,0.19607843137254904,,,,,,,0.16836811839579396,8.513768529451836e-08,0.16660387910846985,1.1646172544236107e-07,,False
Number of Distinct Traces,800,5.02,5.0,5.0,5.0,0.0,,,,,,,0.16836811839579396,8.513768529451836e-08,0.16660387910846985,1.1646172544236107e-07,,False
Number of Distinct Traces,900,5.08,5.0,5.0,6.0,0.19685039370078738,,,,,,,0.16836811839579396,8.513768529451836e-08,0.16660387910846985,1.1646172544236107e-07,,False
Number of Distinct Traces,1000,5.14,5.0,5.0,6.0,0.19455252918287938,,,,,,,0.16836811839579396,8.513768529451836e-08,0.16660387910846985,1.1646172544236107e-07,,False
Number of Events,100,1284.18,1287.0,1215.9,1350.1,0.104502484075441,,,,,,,0.9996522695382618,0.0,0.994989519621864,0.0,,False
Number of Events,200,2558.72,2558.0,2487.6,2656.5,0.06600956728364187,,,,,,,0.9996522695382618,0.0,0.994989519621864,0.0,,False
Number of Events,300,3849.5,3846.0,3717.8,3984.1,0.06917781530068833,,,,,,,0.9996522695382618,0.0,0.994989519621864,0.0,,False
Number of Events,400,5140.74,5150.0,4992.0,5248.1,0.04981773052128689,,,,,,,0.9996522695382618,0.0,0.994989519621864,0.0,,False
Number of Events,500,6419.38,6415.0,6258.0,6576.1,0.04955307210353654,,,,,,,0.9996522695382618,0.0,0.994989519621864,0.0,,False
Number of Events,600,7700.58,7698.0,7507.5,7872.0,0.04733409691218064,,,,,,,0.9996522695382618,0.0,0.994989519621864,0.0,,False
Number of Events,700,8990.1,8994.0,8779.7,9166.5,0.04302510539371078,,,,,,,0.9996522695382618,0.0,0.994989519621864,0.0,,False
Number of Events,800,10281.22,10308.0,10084.3,10462.0,0.03673688531127636,,,,,,,0.9996522695382618,0.0,0.994989519621864,0.0,,False
Number of Events,900,11560.78,11554.0,11348.7,11745.3,0.03430564373684116,,,,,,,0.9996522695382618,0.0,0.994989519621864,0.0,,False
Number of Events,1000,12821.18,12818.0,12618.5,13024.0,0.031627354112491984,,,,,,,0.9996522695382618,0.0,0.994989519621864,0.0,,False
Number of Ties in Paths to Goal,100,47.95,49.0,34.0,49.0,0.31282586027111575,,,,,,,0.1683681183957939,8.513768529451836e-08,0.16660387910846985,1.1646172544236107e-07,,False
Number of Ties in Paths to Goal,200,49.15,49.0,49.0,49.0,0.0,,,,,,,0.1683681183957939,8.513768529451836e-08,0.16660387910846985,1.1646172544236107e-07,,False
Number of Ties in Paths to Goal,300,49.45,49.0,49.0,49.0,0.0,,,,,,,0.1683681183957939,8.513768529451836e-08,0.16660387910846985,1.1646172544236107e-07,,False
Number of Ties in Paths to Goal,400,49.75,49.0,49.0,49.74999999999996,0.015075376884421253,,,,,,,0.1683681183957939,8.513768529451836e-08,0.16660387910846985,1.1646172544236107e-07,,False
Number of Ties in Paths to Goal,500,49.45,49.0,49.0,49.0,0.0,,,,,,,0.1683681183957939,8.513768529451836e-08,0.16660387910846985,1.1646172544236107e-07,,False
Number of Ties in Paths to Goal,600,50.05,49.0,49.0,64.0,0.2997002997002997,,,,,,,0.1683681183957939,8.513768529451836e-08,0.16660387910846985,1.1646172544236107e-07,,False
Number of Ties in Paths to Goal,700,50.5,49.0,49.0,64.0,0.297029702970297,,,,,,,0.1683681183957939,8.513768529451836e-08,0.16660387910846985,1.1646172544236107e-07,,False
Number of Ties in Paths to Goal,800,49.3,49.0,49.0,49.0,0.0,,,,,,,0.1683681183957939,8.513768529451836e-08,0.16660387910846985,1.1646172544236107e-07,,False
Number of Ties in Paths to Goal,900,50.2,49.0,49.0,64.0,0.298804780876494,,,,,,,0.1683681183957939,8.513768529451836e-08,0.16660387910846985,1.1646172544236107e-07,,False
Number of Ties in Paths to Goal,1000,51.1,49.0,49.0,64.0,0.29354207436399216,,,,,,,0.1683681183957939,8.513768529451836e-08,0.16660387910846985,1.1646172544236107e-07,,False
Number of Traces,100,100.0,100.0,100.0,100.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,200,200.0,200.0,200.0,200.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,300,300.0,300.0,300.0,300.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,400,400.0,400.0,400.0,400.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,False
