Metric,Sample Size,Mean Value,Median Value,Sample Q05,Sample Q95,Empirical CI Rel Width,Sample CI Low,Sample CI High,Sample CI Rel Width,Sample Std,Bootstrap CI Low,Bootstrap CI High,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Average Edit Distance,700,1.8169269160024524,1.8204986715716331,1.7329456366237483,1.8944823216840383,0.08890653973892251,,,,,,,0.013016106261586294,0.6809933204476244,0.020054133780874277,0.5264477042492923,,False
Average Edit Distance,800,1.8109983416770965,1.8195791614518146,1.7413917396745933,1.880869524405507,0.07701706927116708,,,,,,,0.013016106261586294,0.6809933204476244,0.020054133780874277,0.5264477042492923,,False
Average Edit Distance,900,1.8146841181559759,1.8180299097762944,1.7548199233716475,1.8725878136200718,0.06489718462301651,,,,,,,0.013016106261586294,0.6809933204476244,0.020054133780874277,0.5264477042492923,,False
Average Edit Distance,1000,1.8149313113113112,1.8180320320320318,1.7578088088088089,1.8650912912912911,0.05911104283333418,,,,,,,0.013016106261586294,0.6809933204476244,0.020054133780874277,0.5264477042492923,,False
Avg. Trace Length,100,12.5076,12.5,12.36,12.681,0.02566439604720328,,,,,,,0.02617735598684561,0.4082897560135121,0.054187854220914926,0.08677038726190424,,False
Avg. Trace Length,200,12.5026,12.5,12.4,12.61,0.016796506326683978,,,,,,,0.02617735598684561,0.4082897560135121,0.054187854220914926,0.08677038726190424,,False
Avg. Trace Length,300,12.516666666666667,12.5,12.445666666666668,12.607000000000001,0.012889480692410119,,,,,,,0.02617735598684561,0.4082897560135121,0.054187854220914926,0.08677038726190424,,False
Avg. Trace Length,400,12.51455,12.51,12.45925,12.595,0.010847373657063163,,,,,,,0.02617735598684561,0.4082897560135121,0.054187854220914926,0.08677038726190424,,False
Avg. Trace Length,500,12.51492,12.51,12.4678,12.576,0.008645680515736423,,,,,,,0.02617735598684561,0.4082897560135121,0.054187854220914926,0.08677038726190424,,False
Avg. Trace Length,600,12.503733333333335,12.498333333333333,12.463166666666664,12.563666666666666,0.00803759943696832,,,,,,,0.02617735598684561,0.4082897560135121,0.054187854220914926,0.08677038726190424,,False
Avg. Trace Length,700,12.513714285714286,12.514285714285714,12.46257142857143,12.566428571428572,0.008299465729028706,,,,,,,0.02617735598684561,0.4082897560135121,0.054187854220914926,0.08677038726190424,,False
Avg. Trace Length,800,12.509575,12.5125,12.462250000000001,12.562625,0.00802385372804429,,,,,,,0.02617735598684561,0.4082897560135121,0.054187854220914926,0.08677038726190424,,False
Avg. Trace Length,900,12.514000000000001,12.517777777777775,12.464444444444444,12.55788888888889,0.007467192300179442,,,,,,,0.02617735598684561,0.4082897560135121,0.054187854220914926,0.08677038726190424,,False
Avg. Trace Length,1000,12.51264,12.512,12.4659,12.552,0.0068810418904403925,,,,,,,0.02617735598684561,0.4082897560135121,0.054187854220914926,0.08677038726190424,,False
Deviation from Random,100,0.7403475665544202,0.740654000481946,0.7363214928422951,0.7427298451110651,0.00865586997009324,,,,,,,0.04331460068740761,0.17110646929679438,-0.030277191420720828,0.33883451149713073,,False
Deviation from Random,200,0.7406562877321453,0.7408227058380812,0.7382888711664225,0.7425651443791712,0.00577362709745225,,,,,,,0.04331460068740761,0.17110646929679438,-0.030277191420720828,0.33883451149713073,,False
Deviation from Random,300,0.7404920482317607,0.7406952541532932,0.7386489511590943,0.7418843400989812,0.004369241975808796,,,,,,,0.04331460068740761,0.17110646929679438,-0.030277191420720828,0.33883451149713073,,False
Deviation from Random,400,0.7404570437269732,0.7404701899461383,0.7390835021588892,0.741845494692555,0.0037301185221546044,,,,,,,0.04331460068740761,0.17110646929679438,-0.030277191420720828,0.33883451149713073,,False
Deviation from Random,500,0.7405733462567666,0.7405826175683815,0.7391585419145041,0.7417149693305144,0.003451957093691982,,,,,,,0.04331460068740761,0.17110646929679438,-0.030277191420720828,0.33883451149713073,,False
Deviation from Random,600,0.740757757772684,0.7408427747812394,0.7391829261974112,0.74170589328836,0.003405927328435773,,,,,,,0.04331460068740761,0.17110646929679438,-0.030277191420720828,0.33883451149713073,,False
Deviation from Random,700,0.7405626066731478,0.7406227752196786,0.7391832477854781,0.7417221229047116,0.0034283058533552354,,,,,,,0.04331460068740761,0.17110646929679438,-0.030277191420720828,0.33883451149713073,,False
Deviation from Random,800,0.7406415023453755,0.7408096647382959,0.7394296082119898,0.7414905804809817,0.0027826853646001366,,,,,,,0.04331460068740761,0.17110646929679438,-0.030277191420720828,0.33883451149713073,,False
Deviation from Random,900,0.7405314284265809,0.7406031201666,0.7393520401199791,0.7415661876374391,0.0029899440219092366,,,,,,,0.04331460068740761,0.17110646929679438,-0.030277191420720828,0.33883451149713073,,False
Deviation from Random,1000,0.7405872795952456,0.7406267504680482,0.7394496083090166,0.7415003051523983,0.002769014402330042,,,,,,,0.04331460068740761,0.17110646929679438,-0.030277191420720828,0.33883451149713073,,False
Estimated Number of Acyclic Paths,100,3.763735723328914,3.630780547701014,3.630780547701014,5.248074602497725,0.42970446749812236,,,,,,,0.34144390697242877,1.0050673866994286e-28,0.3708288949410634,5.897494687836405e-34,,False
Estimated Number of Acyclic Paths,200,3.941137153529744,3.630780547701014,3.630780547701014,5.301149544612933,0.42382919747309744,,,,,,,0.34144390697242877,1.0050673866994286e-28,0.3708288949410634,5.897494687836405e-34,,False
Estimated Number of Acyclic Paths,300,3.924280184322758,3.630780547701014,3.630780547701014,5.248074602497725,0.41212502136256607,,,,,,,0.34144390697242877,1.0050673866994286e-28,0.3708288949410634,5.897494687836405e-34,,False
Estimated Number of Acyclic Paths,400,4.172414882240719,3.630780547701014,3.630780547701014,6.309573444801933,0.6420245763437413,,,,,,,0.34144390697242877,1.0050673866994286e-28,0.3708288949410634,5.897494687836405e-34,,False
Estimated Number of Acyclic Paths,500,4.402207225897741,3.630780547701014,3.630780547701014,6.309573444801933,0.6085113125392759,,,,,,,0.34144390697242877,1.0050673866994286e-28,0.3708288949410634,5.897494687836405e-34,,False
Estimated Number of Acyclic Paths,600,4.665948163440568,4.36515832240166,3.630780547701014,6.309573444801933,0.5741154430497651,,,,,,,0.34144390697242877,1.0050673866994286e-28,0.3708288949410634,5.897494687836405e-34,,False
Estimated Number of Acyclic Paths,700,4.51910678871359,4.36515832240166,3.630780547701014,6.309573444801933,0.5927704350318008,,,,,,,0.34144390697242877,1.0050673866994286e-28,0.3708288949410634,5.897494687836405e-34,,False
Estimated Number of Acyclic Paths,800,4.472974673828025,4.36515832240166,3.630780547701014,6.309573444801933,0.5988839849183354,,,,,,,0.34144390697242877,1.0050673866994286e-28,0.3708288949410634,5.897494687836405e-34,,False
Estimated Number of Acyclic Paths,900,4.790440401931929,4.36515832240166,3.630780547701014,6.309573444801933,0.5591955378508818,,,,,,,0.34144390697242877,1.0050673866994286e-28,0.3708288949410634,5.897494687836405e-34,,False
Estimated Number of Acyclic Paths,1000,4.826858850098834,4.36515832240166,3.630780547701014,6.309573444801933,0.5549764309031057,,,,,,,0.34144390697242877,1.0050673866994286e-28,0.3708288949410634,5.897494687836405e-34,,False
Lempel-Ziv Complexity,100,252.1,253.0,235.95,273.05,0.147163823879413,,,,,,,0.9919629716277849,0.0,0.9927687243122997,0.0,,False
Lempel-Ziv Complexity,200,399.58,395.0,361.0,436.0,0.18769708193603285,,,,,,,0.9919629716277849,0.0,0.9927687243122997,0.0,,False
Lempel-Ziv Complexity,300,528.84,526.5,499.9,572.05,0.13643067846607665,,,,,,,0.9919629716277849,0.0,0.9927687243122997,0.0,,False
Lempel-Ziv Complexity,400,643.39,649.0,603.65,683.05,0.12340881891232375,,,,,,,0.9919629716277849,0.0,0.9927687243122997,0.0,,False
Lempel-Ziv Complexity,500,755.94,763.0,718.95,803.5999999999999,0.11197978675556242,,,,,,,0.9919629716277849,0.0,0.9927687243122997,0.0,,False
Lempel-Ziv Complexity,600,863.64,866.5,811.9,945.2,0.15434671854013254,,,,,,,0.9919629716277849,0.0,0.9927687243122997,0.0,,False
Lempel-Ziv Complexity,700,963.08,964.0,905.0,1020.2,0.11961623125804714,,,,,,,0.9919629716277849,0.0,0.9927687243122997,0.0,,False
Lempel-Ziv Complexity,800,1066.33,1060.0,994.0,1112.1,0.11075370663865775,,,,,,,0.9919629716277849,0.0,0.9927687243122997,0.0,,False
Lempel-Ziv Complexity,900,1159.76,1149.0,1079.0,1248.15,0.145849141201628,,,,,,,0.9919629716277849,0.0,0.9927687243122997,0.0,,False
Lempel-Ziv Complexity,1000,1263.79,1235.0,1212.6,1358.0,0.11505076001550898,,,,,,,0.9919629716277849,0.0,0.9927687243122997,0.0,,False
Max. Trace Length,100,17.7,18.0,16.0,20.0,0.22598870056497175,,,,,,,0.46815415534447113,1.307676961285559e-55,0.4827742910711408,1.621528890940566e-59,,False
Max. Trace Length,200,18.84,18.0,16.0,22.0,0.3184713375796178,,,,,,,0.46815415534447113,1.307676961285559e-55,0.4827742910711408,1.621528890940566e-59,,False
Max. Trace Length,300,19.34,19.0,18.0,24.0,0.31023784901758017,,,,,,,0.46815415534447113,1.307676961285559e-55,0.4827742910711408,1.621528890940566e-59,,False
Max. Trace Length,400,19.4,20.0,17.9,22.0,0.2113402061855671,,,,,,,0.46815415534447113,1.307676961285559e-55,0.4827742910711408,1.621528890940566e-59,,False
Max. Trace Length,500,19.66,20.0,18.0,22.0,0.2034587995930824,,,,,,,0.46815415534447113,1.307676961285559e-55,0.4827742910711408,1.621528890940566e-59,,False
Max. Trace Length,600,20.02,20.0,18.0,24.0,0.2997002997002997,,,,,,,0.46815415534447113,1.307676961285559e-55,0.4827742910711408,1.621528890940566e-59,,False
Max. Trace Length,700,20.1,20.0,18.0,22.0,0.1990049751243781,,,,,,,0.46815415534447113,1.307676961285559e-55,0.4827742910711408,1.621528890940566e-59,,False
Max. Trace Length,800,20.52,20.0,18.0,22.0,0.19493177387914232,,,,,,,0.46815415534447113,1.307676961285559e-55,0.4827742910711408,1.621528890940566e-59,,False
Max. Trace Length,900,20.58,20.0,18.0,24.0,0.2915451895043732,,,,,,,0.46815415534447113,1.307676961285559e-55,0.4827742910711408,1.621528890940566e-59,,False
Max. Trace Length,1000,21.14,20.0,20.0,24.0,0.1892147587511826,,,,,,,0.46815415534447113,1.307676961285559e-55,0.4827742910711408,1.621528890940566e-59,,False
Min. Trace Length,100,12.0,12.0,12.0,12.0,0.0,,,,,,,,,,,,False
Min. Trace Length,200,12.0,12.0,12.0,12.0,0.0,,,,,,,,,,,,False
Min. Trace Length,300,12.0,12.0,12.0,12.0,0.0,,,,,,,,,,,,False
Min. Trace Length,400,12.0,12.0,12.0,12.0,0.0,,,,,,,,,,,,False
Min. Trace Length,500,12.0,12.0,12.0,12.0,0.0,,,,,,,,,,,,False
Min. Trace Length,600,12.0,12.0,12.0,12.0,0.0,,,,,,,,,,,,False
Min. Trace Length,700,12.0,12.0,12.0,12.0,0.0,,,,,,,,,,,,False
Min. Trace Length,800,12.0,12.0,12.0,12.0,0.0,,,,,,,,,,,,False
Min. Trace Length,900,12.0,12.0,12.0,12.0,0.0,,,,,,,,,,,,False
Min. Trace Length,1000,12.0,12.0,12.0,12.0,0.0,,,,,,,,,,,,False
Normalized Sequence Entropy,100,0.13757936267257362,0.1361768981648257,0.10798483249588095,0.16955734855705767,0.44754180325514165,,,,,,,-0.27363650980385157,1.2400411666865922e-18,-0.3523837346151864,1.3142098564909144e-30,,False
Normalized Sequence Entropy,200,0.12863078808530656,0.1227873012219078,0.10854343501683149,0.16180800686026575,0.4140888245830366,,,,,,,-0.27363650980385157,1.2400411666865922e-18,-0.3523837346151864,1.3142098564909144e-30,,False
Normalized Sequence Entropy,300,0.12331296384922666,0.1192053247519223,0.10762576905978104,0.1512814173460192,0.3540231855883004,,,,,,,-0.27363650980385157,1.2400411666865922e-18,-0.3523837346151864,1.3142098564909144e-30,,False
Normalized Sequence Entropy,400,0.12445169585036543,0.120074573003395,0.1040080768710314,0.16935845610940603,0.5251063779552566,,,,,,,-0.27363650980385157,1.2400411666865922e-18,-0.3523837346151864,1.3142098564909144e-30,,False
Normalized Sequence Entropy,500,0.12373492286467497,0.11698153143733764,0.10279685218662085,0.16541488086106762,0.5060659288803223,,,,,,,-0.27363650980385157,1.2400411666865922e-18,-0.3523837346151864,1.3142098564909144e-30,,False
Normalized Sequence Entropy,600,0.12075471051086781,0.11295983261207465,0.10041182141444821,0.16070566395669447,0.4993084103068582,,,,,,,-0.27363650980385157,1.2400411666865922e-18,-0.3523837346151864,1.3142098564909144e-30,,False
Normalized Sequence Entropy,700,0.11783428693945872,0.1125537666224499,0.09778424406543608,0.15670543916649035,0.5000343841459913,,,,,,,-0.27363650980385157,1.2400411666865922e-18,-0.3523837346151864,1.3142098564909144e-30,,False
Normalized Sequence Entropy,800,0.11510604609427286,0.1045802210492897,0.09637965599912915,0.15741667326841222,0.5302676908847448,,,,,,,-0.27363650980385157,1.2400411666865922e-18,-0.3523837346151864,1.3142098564909144e-30,,False
Normalized Sequence Entropy,900,0.11822368565170235,0.10582212865365555,0.09587613989723909,0.15765506324739303,0.5225596123957785,,,,,,,-0.27363650980385157,1.2400411666865922e-18,-0.3523837346151864,1.3142098564909144e-30,,False
Normalized Sequence Entropy,1000,0.1158547135682452,0.10456635055889985,0.09580344314431738,0.15597358029546043,0.5193585595090987,,,,,,,-0.27363650980385157,1.2400411666865922e-18,-0.3523837346151864,1.3142098564909144e-30,,False
Normalized Variant Entropy,100,0.4306203811814315,0.42831157576513,0.3876261783991214,0.4684725615033109,0.18774397738068707,,,,,,,0.7480755238715558,6.301253499312958e-180,0.7411656292211413,6.443902075060058e-175,,False
Normalized Variant Entropy,200,0.45257283594188225,0.448309658639681,0.42490464702003383,0.4806067708003188,0.12307880490520218,,,,,,,0.7480755238715558,6.301253499312958e-180,0.7411656292211413,6.443902075060058e-175,,False
Normalized Variant Entropy,300,0.46521784933542926,0.46809908251870536,0.44551981996742596,0.48771484106460117,0.0906994887609137,,,,,,,0.7480755238715558,6.301253499312958e-180,0.7411656292211413,6.443902075060058e-175,,False
Normalized Variant Entropy,400,0.46905224413582153,0.4700338789523974,0.438917647423394,0.48868572892279594,0.10610349299382264,,,,,,,0.7480755238715558,6.301253499312958e-180,0.7411656292211413,6.443902075060058e-175,,False
Normalized Variant Entropy,500,0.475616519556695,0.47816944980075393,0.4568686158179085,0.4968421163361448,0.08404565206333485,,,,,,,0.7480755238715558,6.301253499312958e-180,0.7411656292211413,6.443902075060058e-175,,False
Normalized Variant Entropy,600,0.48185225911127183,0.48160800695108347,0.46486536439763004,0.5018900011827769,0.07683815129026296,,,,,,,0.7480755238715558,6.301253499312958e-180,0.7411656292211413,6.443902075060058e-175,,False
Normalized Variant Entropy,700,0.4851946119678477,0.4824123708777143,0.4628787818218209,0.5052297950468526,0.08728665195449074,,,,,,,0.7480755238715558,6.301253499312958e-180,0.7411656292211413,6.443902075060058e-175,,False
Normalized Variant Entropy,800,0.49007996172630636,0.4922710697693915,0.4755024628285296,0.5103409345466866,0.07108732133311169,,,,,,,0.7480755238715558,6.301253499312958e-180,0.7411656292211413,6.443902075060058e-175,,False
Normalized Variant Entropy,900,0.49270199910236634,0.49237206443174264,0.4793043875460214,0.5149444145426607,0.07233586845917092,,,,,,,0.7480755238715558,6.301253499312958e-180,0.7411656292211413,6.443902075060058e-175,,False
Normalized Variant Entropy,1000,0.49808878133954076,0.4968663190617017,0.4793043875460214,0.5180450394176515,0.07777860759570301,,,,,,,0.7480755238715558,6.301253499312958e-180,0.7411656292211413,6.443902075060058e-175,,False
Number of Distinct Activities,100,8.0,8.0,8.0,8.0,0.0,,,,,,,,,,,,False
Number of Distinct Activities,200,8.0,8.0,8.0,8.0,0.0,,,,,,,,,,,,False
Number of Distinct Activities,300,8.0,8.0,8.0,8.0,0.0,,,,,,,,,,,,False
Number of Distinct Activities,400,8.0,8.0,8.0,8.0,0.0,,,,,,,,,,,,False
Number of Distinct Activities,500,8.0,8.0,8.0,8.0,0.0,,,,,,,,,,,,False
Number of Distinct Activities,600,8.0,8.0,8.0,8.0,0.0,,,,,,,,,,,,False
Number of Distinct Activities,700,8.0,8.0,8.0,8.0,0.0,,,,,,,,,,,,False
Number of Distinct Activities,800,8.0,8.0,8.0,8.0,0.0,,,,,,,,,,,,False
Number of Distinct Activities,900,8.0,8.0,8.0,8.0,0.0,,,,,,,,,,,,False
Number of Distinct Activities,1000,8.0,8.0,8.0,8.0,0.0,,,,,,,,,,,,False
Number of Distinct Directly-Follows Relations,100,14.16,14.0,14.0,16.0,0.14124293785310735,,,,,,,0.3485655211127981,6.089052468283098e-30,0.3708288949410634,5.897494687836405e-34,,False
Number of Distinct Directly-Follows Relations,200,14.37,14.0,14.0,16.049999999999997,0.14265831593597755,,,,,,,0.3485655211127981,6.089052468283098e-30,0.3708288949410634,5.897494687836405e-34,,False
Number of Distinct Directly-Follows Relations,300,14.36,14.0,14.0,16.0,0.1392757660167131,,,,,,,0.3485655211127981,6.089052468283098e-30,0.3708288949410634,5.897494687836405e-34,,False
Number of Distinct Directly-Follows Relations,400,14.64,14.0,14.0,17.0,0.20491803278688525,,,,,,,0.3485655211127981,6.089052468283098e-30,0.3708288949410634,5.897494687836405e-34,,False
Number of Distinct Directly-Follows Relations,500,14.91,14.0,14.0,17.0,0.20120724346076457,,,,,,,0.3485655211127981,6.089052468283098e-30,0.3708288949410634,5.897494687836405e-34,,False
Number of Distinct Directly-Follows Relations,600,15.24,15.0,14.0,17.0,0.19685039370078738,,,,,,,0.3485655211127981,6.089052468283098e-30,0.3708288949410634,5.897494687836405e-34,,False
Number of Distinct Directly-Follows Relations,700,15.07,15.0,14.0,17.0,0.19907100199071,,,,,,,0.3485655211127981,6.089052468283098e-30,0.3708288949410634,5.897494687836405e-34,,False
Number of Distinct Directly-Follows Relations,800,15.01,15.0,14.0,17.0,0.19986675549633579,,,,,,,0.3485655211127981,6.089052468283098e-30,0.3708288949410634,5.897494687836405e-34,,False
Number of Distinct Directly-Follows Relations,900,15.35,15.0,14.0,17.0,0.19543973941368079,,,,,,,0.3485655211127981,6.089052468283098e-30,0.3708288949410634,5.897494687836405e-34,,False
Number of Distinct Directly-Follows Relations,1000,15.4,15.0,14.0,17.0,0.19480519480519481,,,,,,,0.3485655211127981,6.089052468283098e-30,0.3708288949410634,5.897494687836405e-34,,False
Number of Distinct Traces,100,6.41,6.0,5.0,8.0,0.46801872074882994,,,,,,,0.7464097452877222,1.0520066272259201e-178,0.7595449074875344,1.2945763244044837e-188,,False
Number of Distinct Traces,200,7.42,7.0,6.0,9.0,0.40431266846361186,,,,,,,0.7464097452877222,1.0520066272259201e-178,0.7595449074875344,1.2945763244044837e-188,,False
Number of Distinct Traces,300,8.09,8.0,7.0,9.099999999999994,0.2595797280593318,,,,,,,0.7464097452877222,1.0520066272259201e-178,0.7595449074875344,1.2945763244044837e-188,,False
Number of Distinct Traces,400,8.3,8.0,7.0,10.0,0.36144578313253006,,,,,,,0.7464097452877222,1.0520066272259201e-178,0.7595449074875344,1.2945763244044837e-188,,False
Number of Distinct Traces,500,8.68,9.0,7.95,10.049999999999997,0.2419354838709674,,,,,,,0.7464097452877222,1.0520066272259201e-178,0.7595449074875344,1.2945763244044837e-188,,False
Number of Distinct Traces,600,9.1,9.0,8.0,11.0,0.32967032967032966,,,,,,,0.7464097452877222,1.0520066272259201e-178,0.7595449074875344,1.2945763244044837e-188,,False
Number of Distinct Traces,700,9.32,9.0,8.0,11.0,0.3218884120171674,,,,,,,0.7464097452877222,1.0520066272259201e-178,0.7595449074875344,1.2945763244044837e-188,,False
Number of Distinct Traces,800,9.68,10.0,9.0,11.0,0.2066115702479339,,,,,,,0.7464097452877222,1.0520066272259201e-178,0.7595449074875344,1.2945763244044837e-188,,False
Number of Distinct Traces,900,9.88,10.0,9.0,12.0,0.30364372469635625,,,,,,,0.7464097452877222,1.0520066272259201e-178,0.7595449074875344,1.2945763244044837e-188,,False
Number of Distinct Traces,1000,10.36,10.0,9.0,12.0,0.2895752895752896,,,,,,,0.7464097452877222,1.0520066272259201e-178,0.7595449074875344,1.2945763244044837e-188,,False
Number of Events,100,1250.76,1250.0,1236.0,1268.1,0.025664396047203226,,,,,,,0.9999833901854482,0.0,0.9950001433395802,0.0,,False
Number of Events,200,2500.52,2500.0,2480.0,2522.0,0.01679650632668405,,,,,,,0.9999833901854482,0.0,0.9950001433395802,0.0,,False
Number of Events,300,3755.0,3750.0,3733.7,3782.1,0.012889480692410145,,,,,,,0.9999833901854482,0.0,0.9950001433395802,0.0,,False
Number of Events,400,5005.82,5004.0,4983.7,5038.0,0.010847373657063215,,,,,,,0.9999833901854482,0.0,0.9950001433395802,0.0,,False
Number of Events,500,6257.46,6255.0,6233.9,6288.0,0.008645680515736475,,,,,,,0.9999833901854482,0.0,0.9950001433395802,0.0,,False
Number of Events,600,7502.24,7499.0,7477.9,7538.2,0.008037599436968183,,,,,,,0.9999833901854482,0.0,0.9950001433395802,0.0,,False
Number of Events,700,8759.6,8760.0,8723.8,8796.5,0.008299465729028805,,,,,,,0.9999833901854482,0.0,0.9950001433395802,0.0,,False
Number of Events,800,10007.66,10010.0,9969.8,10050.1,0.008023853728044428,,,,,,,0.9999833901854482,0.0,0.9950001433395802,0.0,,False
Number of Events,900,11262.6,11266.0,11218.0,11302.1,0.007467192300179387,,,,,,,0.9999833901854482,0.0,0.9950001433395802,0.0,,False
Number of Events,1000,12512.64,12512.0,12465.9,12552.0,0.006881041890440416,,,,,,,0.9999833901854482,0.0,0.9950001433395802,0.0,,False
Number of Ties in Paths to Goal,100,85.91,80.0,63.0,114.0,0.5936445116982889,,,,,,,0.732761534451488,4.89977105905002e-169,0.7292855988830441,1.1419601504014144e-166,,False
Number of Ties in Paths to Goal,200,102.4,97.0,78.0,133.0,0.537109375,,,,,,,0.732761534451488,4.89977105905002e-169,0.7292855988830441,1.1419601504014144e-166,,False
Number of Ties in Paths to Goal,300,113.91,112.0,95.0,134.5999999999999,0.3476428759547003,,,,,,,0.732761534451488,4.89977105905002e-169,0.7292855988830441,1.1419601504014144e-166,,False
Number of Ties in Paths to Goal,400,116.64,114.0,95.0,136.39999999999998,0.35493827160493807,,,,,,,0.732761534451488,4.89977105905002e-169,0.7292855988830441,1.1419601504014144e-166,,False
Number of Ties in Paths to Goal,500,122.64,123.0,99.85,152.54999999999995,0.4297129810828438,,,,,,,0.732761534451488,4.89977105905002e-169,0.7292855988830441,1.1419601504014144e-166,,False
Number of Ties in Paths to Goal,600,128.86,129.0,106.0,165.0,0.4578612447617569,,,,,,,0.732761534451488,4.89977105905002e-169,0.7292855988830441,1.1419601504014144e-166,,False
Number of Ties in Paths to Goal,700,133.46,131.0,106.0,163.0,0.42709426045257004,,,,,,,0.732761534451488,4.89977105905002e-169,0.7292855988830441,1.1419601504014144e-166,,False
Number of Ties in Paths to Goal,800,139.88,139.0,122.7,163.0,0.28810408921933084,,,,,,,0.732761534451488,4.89977105905002e-169,0.7292855988830441,1.1419601504014144e-166,,False
Number of Ties in Paths to Goal,900,142.68,142.0,123.0,176.0,0.3714606111578357,,,,,,,0.732761534451488,4.89977105905002e-169,0.7292855988830441,1.1419601504014144e-166,,False
Number of Ties in Paths to Goal,1000,150.76,152.0,125.0,182.0,0.37808437251260285,,,,,,,0.732761534451488,4.89977105905002e-169,0.7292855988830441,1.1419601504014144e-166,,False
