Metric,Sample Size,Mean Value,Median Value,Sample Q05,Sample Q95,Empirical CI Rel Width,Sample CI Low,Sample CI High,Sample CI Rel Width,Sample Std,Bootstrap CI Low,Bootstrap CI High,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Normalized Sequence Entropy,500,0.20476166417104527,0.20877971463490042,0.1799489391752292,0.22511280199212513,0.2205679612916646,0.17833008405875514,0.22723117502937867,0.23881956209231908,,,,,,,,,False
Normalized Sequence Entropy,1000,0.1925749717192026,0.1947302564892031,0.1710390903574678,0.20860581790307045,0.1950758564845043,0.1669499967857001,0.209286132221426,0.219842355721371,,,,,,,,,False
Normalized Variant Entropy,100,0.5009166580063156,0.5045273632209989,0.4717751761242159,0.523525621153606,0.10331148745454112,0.4684126129926302,0.5243451359098613,0.11166033715038862,,,,,,,,,False
Normalized Variant Entropy,500,0.5585084338566497,0.5590931192799892,0.5448953276203349,0.5732367946879139,0.05074492227784926,0.5424689485215957,0.5746994674934779,0.057708204600102266,,,,,,,,,False
Normalized Variant Entropy,1000,0.574821132261997,0.5762637565083168,0.5615253733604761,0.5878387041531212,0.04577655433282116,0.5589582591791282,0.5916653276796697,0.056899558253599464,,,,,,,,,False
Number of Distinct Activities,100,21.0,21.0,21.0,21.0,0.0,21.0,21.0,0.0,,,,,,,,,False
Number of Distinct Activities,500,21.0,21.0,21.0,21.0,0.0,21.0,21.0,0.0,,,,,,,,,False
Number of Distinct Activities,1000,21.0,21.0,21.0,21.0,0.0,21.0,21.0,0.0,,,,,,,,,False
Number of Distinct Directly-Follows Relations,100,42.08,42.0,41.0,44.0,0.07129277566539924,41.0,44.0,0.07129277566539924,,,,,,,,,False
Number of Distinct Directly-Follows Relations,500,43.72,44.0,43.0,44.0,0.022872827081427266,42.475,44.0,0.03488106129917655,,,,,,,,,False
Number of Distinct Directly-Follows Relations,1000,44.0,44.0,44.0,44.0,0.0,44.0,44.0,0.0,,,,,,,,,False
Number of Distinct Traces,100,17.55,18.0,14.0,21.0,0.39886039886039887,13.0,21.0,0.45584045584045585,,,,,,,,,False
Number of Distinct Traces,500,31.45,32.0,28.0,34.0,0.1907790143084261,27.475,34.0,0.20747217806041332,,,,,,,,,False
Number of Distinct Traces,1000,38.83,39.0,35.0,43.0,0.20602626834921453,34.0,43.0,0.23177955189286636,,,,,,,,,False
Number of Events,100,2203.98,2203.0,2091.6,2286.1,0.08824943965008757,2074.55,2294.1,0.099615241517618,,,,,,,,,False
Number of Events,500,11048.42,11054.0,10837.1,11222.3,0.0348647136875679,10802.55,11287.25,0.043870526283396244,,,,,,,,,False
Number of Events,1000,22073.8,22083.0,21839.6,22300.2,0.020866366461597105,21801.7,22345.45,0.02463327564805335,,,,,,,,,False
Number of Ties in Paths to Goal,100,415.83,418.0,332.75,494.05,0.38789890099319435,297.75,505.39999999999986,0.49936272034244733,,,,,,,,,False
Number of Ties in Paths to Goal,500,784.49,802.5,680.0,855.05,0.2231385995997399,674.475,862.8249999999999,0.24009228925798914,,,,,,,,,False
Number of Ties in Paths to Goal,1000,991.69,995.0,890.95,1091.2,0.20192802186167047,864.825,1099.1999999999998,0.23633897689802233,,,,,,,,,False
Number of Traces,100,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,,,,,,,,,False
Number of Traces,500,500.0,500.0,500.0,500.0,0.0,500.0,500.0,0.0,,,,,,,,,False
Number of Traces,1000,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,,,,,,,,,False
Percentage of Distinct Traces,100,0.17550000000000002,0.18,0.14,0.21,0.3988603988603987,0.13,0.21,0.45584045584045574,,,,,,,,,False
Percentage of Distinct Traces,500,0.0629,0.064,0.056,0.068,0.19077901430842614,0.054950000000000006,0.068,0.20747217806041335,,,,,,,,,False
Percentage of Distinct Traces,1000,0.03883,0.039,0.035,0.043,0.20602626834921434,0.034,0.043,0.23177955189286617,,,,,,,,,False
Sequence Entropy,100,3830.0898850147405,3845.1688705387396,3098.8839064390863,4499.270731863725,0.3656276660513018,3014.513733833827,4554.469658998441,0.4020678290579303,,,,,,,,,False
Sequence Entropy,500,21065.91722583151,21421.41431826846,18443.296536481183,23320.172376791892,0.2315055066451402,18030.677349191934,23624.58328110371,0.26554295604334766,,,,,,,,,False
Sequence Entropy,1000,42515.760937129635,43043.21499585202,37997.19000799781,46081.223898634766,0.1901420487943579,36971.56705750953,46237.893260310724,0.21795037883724616,,,,,,,,,False
Structure,100,0.9045804988662133,0.9047619047619048,0.9002267573696145,0.90702947845805,0.0075203048230222894,0.9002267573696145,0.90702947845805,0.0075203048230222894,,,,,,,,,False
Structure,500,0.9008616780045352,0.9002267573696145,0.9002267573696145,0.9024943310657596,0.002517116391461862,0.9002267573696145,0.9036848072562358,0.003838602496979376,,,,,,,,,False
Structure,1000,0.9002267573696145,0.9002267573696145,0.9002267573696145,0.9002267573696145,0.0,0.9002267573696145,0.9002267573696145,0.0,,,,,,,,,False
Variant Entropy,100,523.6833176291926,509.8468861033684,402.72243969858624,677.6739529428215,0.5250339355643209,352.39868350783183,693.0896650398306,0.650566802613395,,,,,,,,,False
Variant Entropy,500,1074.5727156615924,1089.58403890416,911.5039460985691,1205.938351824787,0.2740013788131041,885.8643129008581,1215.549833785263,0.3068061528822871,,,,,,,,,False
Variant Entropy,1000,1390.3635535998037,1390.1243554857124,1188.7186816270746,1532.9705552728067,0.24759845923350496,1156.3643709325115,1541.7895510038372,0.277211797643442,,,,,,,,,False
