Metric,Sample Size,Mean Value,Median Value,Sample Q05,Sample Q95,Empirical CI Rel Width,Sample CI Low,Sample CI High,Sample CI Rel Width,Sample Std,Bootstrap CI Low,Bootstrap CI High,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Average Distinct Activities per Trace,900,11.908211111111111,11.915555555555555,11.786444444444447,12.007055555555555,0.018525965743524962,,,,,,,0.02270081136534889,0.47333877670656765,-0.010723683471846381,0.7348370587683895,,False
Average Distinct Activities per Trace,1000,11.90441,11.9065,11.7927,12.0002,0.017430515246030637,,,,,,,0.02270081136534889,0.47333877670656765,-0.010723683471846381,0.7348370587683895,,False
Average Edit Distance,100,9.241551515151516,9.278484848484847,8.508585858585858,9.976131313131313,0.15879860131055,,,,,,,0.02002915240736927,0.5269630791914098,-0.0007971964247525959,0.9799129542569178,,False
Average Edit Distance,200,9.238998994974875,9.225628140703517,8.762002512562814,9.73196984924623,0.10498619354877997,,,,,,,0.02002915240736927,0.5269630791914098,-0.0007971964247525959,0.9799129542569178,,False
Average Edit Distance,300,9.250375696767001,9.306354515050167,8.777542920847269,9.583670011148273,0.0871453351438196,,,,,,,0.02002915240736927,0.5269630791914098,-0.0007971964247525959,0.9799129542569178,,False
Average Edit Distance,400,9.249571804511278,9.243558897243108,8.914246240601504,9.589466165413533,0.07300012790675413,,,,,,,0.02002915240736927,0.5269630791914098,-0.0007971964247525959,0.9799129542569178,,False
Average Edit Distance,500,9.258782685370742,9.306260521042084,8.827737074148297,9.511271743486974,0.07382554408785183,,,,,,,0.02002915240736927,0.5269630791914098,-0.0007971964247525959,0.9799129542569178,,False
Average Edit Distance,600,9.249456316082359,9.271541457985531,8.984127991096273,9.490678909293267,0.05476548035761157,,,,,,,0.02002915240736927,0.5269630791914098,-0.0007971964247525959,0.9799129542569178,,False
Average Edit Distance,700,9.226956100551808,9.218489679133455,8.938888412017167,9.48841160842019,0.059556281661528536,,,,,,,0.02002915240736927,0.5269630791914098,-0.0007971964247525959,0.9799129542569178,,False
Average Edit Distance,800,9.241077221526908,9.230752503128912,8.95906461201502,9.515597152690866,0.06022377341241284,,,,,,,0.02002915240736927,0.5269630791914098,-0.0007971964247525959,0.9799129542569178,,False
Average Edit Distance,900,9.27648992707947,9.291200098875294,9.021108268446422,9.513608453837596,0.05309122192366015,,,,,,,0.02002915240736927,0.5269630791914098,-0.0007971964247525959,0.9799129542569178,,False
Average Edit Distance,1000,9.25652092092092,9.255244244244244,9.015713413413412,9.493111911911912,0.051574290446372635,,,,,,,0.02002915240736927,0.5269630791914098,-0.0007971964247525959,0.9799129542569178,,False
Avg. Trace Length,100,22.0398,22.03,20.916,22.861,0.08824943965008758,,,,,,,0.02654438999213584,0.4017470295746407,-0.0018440610514711755,0.9535563081426306,,False
Avg. Trace Length,200,22.0802,22.095,21.549500000000002,22.5625,0.04587820762493085,,,,,,,0.02654438999213584,0.4017470295746407,-0.0018440610514711755,0.9535563081426306,,False
Avg. Trace Length,300,22.1244,22.126666666666665,21.698333333333334,22.607,0.04107079363357493,,,,,,,0.02654438999213584,0.4017470295746407,-0.0018440610514711755,0.9535563081426306,,False
Avg. Trace Length,400,22.0124,22.0225,21.51,22.375,0.03929603314495459,,,,,,,0.02654438999213584,0.4017470295746407,-0.0018440610514711755,0.9535563081426306,,False
Avg. Trace Length,500,22.09684,22.107999999999997,21.6742,22.444599999999998,0.03486471368756793,,,,,,,0.02654438999213584,0.4017470295746407,-0.0018440610514711755,0.9535563081426306,,False
Avg. Trace Length,600,22.074466666666666,22.07,21.689666666666668,22.410166666666665,0.03263952016960762,,,,,,,0.02654438999213584,0.4017470295746407,-0.0018440610514711755,0.9535563081426306,,False
Avg. Trace Length,700,22.038885714285716,22.03428571428572,21.77128571428571,22.30642857142857,0.024281756531636996,,,,,,,0.02654438999213584,0.4017470295746407,-0.0018440610514711755,0.9535563081426306,,False
Avg. Trace Length,800,22.126424999999998,22.14,21.822375,22.4275,0.027348521055705906,,,,,,,0.02654438999213584,0.4017470295746407,-0.0018440610514711755,0.9535563081426306,,False
Avg. Trace Length,900,22.087933333333336,22.116666666666667,21.852555555555554,22.319666666666667,0.021147796132025887,,,,,,,0.02654438999213584,0.4017470295746407,-0.0018440610514711755,0.9535563081426306,,False
Avg. Trace Length,1000,22.073800000000002,22.083,21.8396,22.3002,0.02086636646159698,,,,,,,0.02654438999213584,0.4017470295746407,-0.0018440610514711755,0.9535563081426306,,False
Deviation from Random,100,0.8200328586192829,0.8201701072526324,0.8169782451305485,0.822558235852245,0.006804594063574085,,,,,,,0.1309349003418893,3.278027366434873e-05,0.09678760528802612,0.0021835440660749436,,False
Deviation from Random,200,0.8203746244461323,0.8203891027105776,0.818441237612519,0.8221511028668874,0.004522159930133295,,,,,,,0.1309349003418893,3.278027366434873e-05,0.09678760528802612,0.0021835440660749436,,False
Deviation from Random,300,0.820647588839394,0.82072176246363,0.8192133324093185,0.8223205079728488,0.003786248330936661,,,,,,,0.1309349003418893,3.278027366434873e-05,0.09678760528802612,0.0021835440660749436,,False
Deviation from Random,400,0.8203191032418599,0.8203206585549001,0.8190433963422683,0.8215570029576035,0.0030641814940082783,,,,,,,0.1309349003418893,3.278027366434873e-05,0.09678760528802612,0.0021835440660749436,,False
Deviation from Random,500,0.8205856727376463,0.8208201580478818,0.8192437134976689,0.8216825985492622,0.002972127265464743,,,,,,,0.1309349003418893,3.278027366434873e-05,0.09678760528802612,0.0021835440660749436,,False
Deviation from Random,600,0.8205011989950036,0.8206708949546879,0.8194786287127558,0.82144188646892,0.0023927542806384044,,,,,,,0.1309349003418893,3.278027366434873e-05,0.09678760528802612,0.0021835440660749436,,False
Deviation from Random,700,0.8203812847876941,0.8203357705512453,0.8194261951786105,0.8214384157865522,0.0024527870701760916,,,,,,,0.1309349003418893,3.278027366434873e-05,0.09678760528802612,0.0021835440660749436,,False
Deviation from Random,800,0.8206740121782856,0.8208628197415885,0.8195044968954468,0.8216310631776506,0.0025912436005610657,,,,,,,0.1309349003418893,3.278027366434873e-05,0.09678760528802612,0.0021835440660749436,,False
Deviation from Random,900,0.8206578073050137,0.820627543407406,0.819808955908332,0.8215272607962928,0.0020938140996959067,,,,,,,0.1309349003418893,3.278027366434873e-05,0.09678760528802612,0.0021835440660749436,,False
Deviation from Random,1000,0.8205835442588871,0.8204524348567823,0.8197326546348542,0.8215599493855372,0.0022268235373076152,,,,,,,0.1309349003418893,3.278027366434873e-05,0.09678760528802612,0.0021835440660749436,,False
Estimated Number of Acyclic Paths,100,59.592359466629034,57.543993733715695,47.86300923226383,83.17637711026708,0.5925821396244311,,,,,,,0.5916728623109355,1.7682666748929047e-95,0.5967251783094155,1.70812338246572e-97,,False
Estimated Number of Acyclic Paths,200,67.03368495350556,69.18309709189366,47.86300923226383,83.17637711026708,0.5268003378077237,,,,,,,0.5916728623109355,1.7682666748929047e-95,0.5967251783094155,1.70812338246572e-97,,False
Estimated Number of Acyclic Paths,300,73.46313036860178,83.17637711026708,47.86300923226383,83.17637711026708,0.48069511468975223,,,,,,,0.5916728623109355,1.7682666748929047e-95,0.5967251783094155,1.70812338246572e-97,,False
Estimated Number of Acyclic Paths,400,78.17927648021517,83.17637711026708,69.18309709189366,83.17637711026708,0.17898963316595423,,,,,,,0.5916728623109355,1.7682666748929047e-95,0.5967251783094155,1.70812338246572e-97,,False
Estimated Number of Acyclic Paths,500,79.37200696009761,83.17637711026708,69.18309709189366,83.17637711026708,0.1762999394157718,,,,,,,0.5916728623109355,1.7682666748929047e-95,0.5967251783094155,1.70812338246572e-97,,False
Estimated Number of Acyclic Paths,600,80.12139727282688,83.17637711026708,69.18309709189366,83.17637711026708,0.17465097333143037,,,,,,,0.5916728623109355,1.7682666748929047e-95,0.5967251783094155,1.70812338246572e-97,,False
Estimated Number of Acyclic Paths,700,81.63711630824601,83.17637711026708,69.18309709189366,83.17637711026708,0.17140830851419958,,,,,,,0.5916728623109355,1.7682666748929047e-95,0.5967251783094155,1.70812338246572e-97,,False
Estimated Number of Acyclic Paths,800,81.91698190861347,83.17637711026708,69.18309709189366,83.17637711026708,0.17082269991324045,,,,,,,0.5916728623109355,1.7682666748929047e-95,0.5967251783094155,1.70812338246572e-97,,False
Estimated Number of Acyclic Paths,900,82.47671310934842,83.17637711026708,82.47671310934841,83.17637711026708,0.008483170273663212,,,,,,,0.5916728623109355,1.7682666748929047e-95,0.5967251783094155,1.70812338246572e-97,,False
Estimated Number of Acyclic Paths,1000,83.17637711026708,83.17637711026708,83.17637711026708,83.17637711026708,0.0,,,,,,,0.5916728623109355,1.7682666748929047e-95,0.5967251783094155,1.70812338246572e-97,,False
Lempel-Ziv Complexity,100,499.07,497.0,479.95,518.0,0.0762418097661651,,,,,,,0.995696262152121,0.0,0.9949906569015955,0.0,,False
Lempel-Ziv Complexity,200,803.54,807.0,775.95,825.0,0.06104238743559743,,,,,,,0.995696262152121,0.0,0.9949906569015955,0.0,,False
Lempel-Ziv Complexity,300,1070.47,1074.0,1022.8,1100.1,0.07221127168440027,,,,,,,0.995696262152121,0.0,0.9949906569015955,0.0,,False
Lempel-Ziv Complexity,400,1309.43,1310.0,1270.8,1354.0,0.06353909716441508,,,,,,,0.995696262152121,0.0,0.9949906569015955,0.0,,False
Lempel-Ziv Complexity,500,1531.6,1536.0,1482.8,1579.1,0.06287542439279183,,,,,,,0.995696262152121,0.0,0.9949906569015955,0.0,,False
Lempel-Ziv Complexity,600,1744.3,1736.0,1706.75,1796.2,0.05128131628733592,,,,,,,0.995696262152121,0.0,0.9949906569015955,0.0,,False
Lempel-Ziv Complexity,700,1947.34,1942.5,1897.0,2007.1,0.056538662996703154,,,,,,,0.995696262152121,0.0,0.9949906569015955,0.0,,False
Lempel-Ziv Complexity,800,2142.47,2150.0,2080.9,2199.25,0.05523998002305746,,,,,,,0.995696262152121,0.0,0.9949906569015955,0.0,,False
Lempel-Ziv Complexity,900,2335.93,2349.0,2276.9,2411.2,0.05749316118205586,,,,,,,0.995696262152121,0.0,0.9949906569015955,0.0,,False
Lempel-Ziv Complexity,1000,2519.5,2535.0,2442.95,2606.05,0.06473506648144488,,,,,,,0.995696262152121,0.0,0.9949906569015955,0.0,,False
Max. Trace Length,100,35.12,34.0,32.0,42.099999999999994,0.28758542141230053,,,,,,,0.5039026943706758,1.6564133561656137e-65,0.5358580120348332,2.0898042464624842e-75,,False
Max. Trace Length,200,36.74,36.0,32.0,42.099999999999994,0.27490473598258014,,,,,,,0.5039026943706758,1.6564133561656137e-65,0.5358580120348332,2.0898042464624842e-75,,False
Max. Trace Length,300,37.72,38.0,32.0,44.0,0.3181336161187699,,,,,,,0.5039026943706758,1.6564133561656137e-65,0.5358580120348332,2.0898042464624842e-75,,False
Max. Trace Length,400,38.74,38.0,35.8,48.0,0.3149199793495096,,,,,,,0.5039026943706758,1.6564133561656137e-65,0.5358580120348332,2.0898042464624842e-75,,False
Max. Trace Length,500,38.62,38.0,36.0,42.0,0.15535991714137753,,,,,,,0.5039026943706758,1.6564133561656137e-65,0.5358580120348332,2.0898042464624842e-75,,False
Max. Trace Length,600,39.64,38.0,36.0,48.0,0.30272452068617556,,,,,,,0.5039026943706758,1.6564133561656137e-65,0.5358580120348332,2.0898042464624842e-75,,False
Max. Trace Length,700,40.36,38.0,38.0,48.0,0.24777006937561943,,,,,,,0.5039026943706758,1.6564133561656137e-65,0.5358580120348332,2.0898042464624842e-75,,False
Max. Trace Length,800,40.42,42.0,38.0,44.0,0.14844136566056407,,,,,,,0.5039026943706758,1.6564133561656137e-65,0.5358580120348332,2.0898042464624842e-75,,False
Max. Trace Length,900,41.26,42.0,38.0,48.0,0.2423654871546292,,,,,,,0.5039026943706758,1.6564133561656137e-65,0.5358580120348332,2.0898042464624842e-75,,False
Max. Trace Length,1000,41.72,42.0,38.0,48.0,0.23969319271332695,,,,,,,0.5039026943706758,1.6564133561656137e-65,0.5358580120348332,2.0898042464624842e-75,,False
Min. Trace Length,100,14.0,14.0,14.0,14.0,0.0,,,,,,,,,,,,False
Min. Trace Length,200,14.0,14.0,14.0,14.0,0.0,,,,,,,,,,,,False
Min. Trace Length,300,14.0,14.0,14.0,14.0,0.0,,,,,,,,,,,,False
Min. Trace Length,400,14.0,14.0,14.0,14.0,0.0,,,,,,,,,,,,False
Min. Trace Length,500,14.0,14.0,14.0,14.0,0.0,,,,,,,,,,,,False
Min. Trace Length,600,14.0,14.0,14.0,14.0,0.0,,,,,,,,,,,,False
Min. Trace Length,700,14.0,14.0,14.0,14.0,0.0,,,,,,,,,,,,False
Min. Trace Length,800,14.0,14.0,14.0,14.0,0.0,,,,,,,,,,,,False
Min. Trace Length,900,14.0,14.0,14.0,14.0,0.0,,,,,,,,,,,,False
Min. Trace Length,1000,14.0,14.0,14.0,14.0,0.0,,,,,,,,,,,,False
Normalized Sequence Entropy,100,0.2256247350118209,0.2254721450206416,0.19038544410251068,0.26042109794821217,0.31040769462635465,,,,,,,-0.5044941497396851,1.1100755300844236e-65,-0.4758587227169779,1.2061413254104605e-57,,False
Normalized Sequence Entropy,200,0.2162371755687185,0.2174464316110704,0.1855025888195663,0.2440147807417918,0.2705926571984418,,,,,,,-0.5044941497396851,1.1100755300844236e-65,-0.4758587227169779,1.2061413254104605e-57,,False
Normalized Sequence Entropy,300,0.21114839879198474,0.21277116222717396,0.18369439536070117,0.2397357054668335,0.2654119587302297,,,,,,,-0.5044941497396851,1.1100755300844236e-65,-0.4758587227169779,1.2061413254104605e-57,,False
Normalized Sequence Entropy,400,0.20742092357771827,0.2084751042364521,0.1771149529026359,0.2281866731883359,0.24622260572744972,,,,,,,-0.5044941497396851,1.1100755300844236e-65,-0.4758587227169779,1.2061413254104605e-57,,False
Normalized Sequence Entropy,500,0.20476166417104527,0.20877971463490042,0.1799489391752292,0.22511280199212513,0.2205679612916646,,,,,,,-0.5044941497396851,1.1100755300844236e-65,-0.4758587227169779,1.2061413254104605e-57,,False
Normalized Sequence Entropy,600,0.20275144887578128,0.2030700559299998,0.1804957629116796,0.22062836821635057,0.19793991868960115,,,,,,,-0.5044941497396851,1.1100755300844236e-65,-0.4758587227169779,1.2061413254104605e-57,,False
Normalized Sequence Entropy,700,0.19714440078739048,0.1989856323490392,0.1724376591739259,0.2173565803614221,0.22784781615958155,,,,,,,-0.5044941497396851,1.1100755300844236e-65,-0.4758587227169779,1.2061413254104605e-57,,False
Normalized Sequence Entropy,800,0.19676270757667663,0.19688378140545826,0.17321151726865106,0.21435084520039724,0.20908092005043466,,,,,,,-0.5044941497396851,1.1100755300844236e-65,-0.4758587227169779,1.2061413254104605e-57,,False
Normalized Sequence Entropy,900,0.1966293609375058,0.1988245056474692,0.1704262103479935,0.21139844561758483,0.20837292596711152,,,,,,,-0.5044941497396851,1.1100755300844236e-65,-0.4758587227169779,1.2061413254104605e-57,,False
Normalized Sequence Entropy,1000,0.1925749717192026,0.1947302564892031,0.1710390903574678,0.20860581790307045,0.1950758564845043,,,,,,,-0.5044941497396851,1.1100755300844236e-65,-0.4758587227169779,1.2061413254104605e-57,,False
Normalized Variant Entropy,100,0.5009166580063156,0.5045273632209989,0.4717751761242159,0.523525621153606,0.10331148745454112,,,,,,,0.833524008726484,2.0683518506711207e-259,0.8520956637566773,7.180099899739204e-283,,False
Normalized Variant Entropy,200,0.525392701508251,0.524615628917317,0.5032723947188761,0.5442750966741242,0.07804200902970519,,,,,,,0.833524008726484,2.0683518506711207e-259,0.8520956637566773,7.180099899739204e-283,,False
Normalized Variant Entropy,300,0.5423559609656969,0.5429419473143169,0.5249887761714086,0.5573552841075028,0.0596776107677764,,,,,,,0.833524008726484,2.0683518506711207e-259,0.8520956637566773,7.180099899739204e-283,,False
Normalized Variant Entropy,400,0.5502752837529757,0.5515069493840732,0.5321456581726745,0.5697023834466133,0.0682507944347332,,,,,,,0.833524008726484,2.0683518506711207e-259,0.8520956637566773,7.180099899739204e-283,,False
Normalized Variant Entropy,500,0.5585084338566497,0.5590931192799892,0.5448953276203349,0.5732367946879139,0.05074492227784926,,,,,,,0.833524008726484,2.0683518506711207e-259,0.8520956637566773,7.180099899739204e-283,,False
Normalized Variant Entropy,600,0.5621123194857818,0.5629524385405618,0.5469283221909489,0.5753054909151211,0.05048309339694156,,,,,,,0.833524008726484,2.0683518506711207e-259,0.8520956637566773,7.180099899739204e-283,,False
Normalized Variant Entropy,700,0.5666720399113416,0.5696021319795959,0.5506464107622621,0.5796335471798771,0.05115328510323228,,,,,,,0.833524008726484,2.0683518506711207e-259,0.8520956637566773,7.180099899739204e-283,,False
Normalized Variant Entropy,800,0.5718803920904036,0.5734523900891071,0.5542211599014374,0.5820404200784571,0.04864524219012223,,,,,,,0.833524008726484,2.0683518506711207e-259,0.8520956637566773,7.180099899739204e-283,,False
Normalized Variant Entropy,900,0.5725383271822506,0.5732664408972953,0.5554910138311898,0.5866707661887142,0.05445880367690947,,,,,,,0.833524008726484,2.0683518506711207e-259,0.8520956637566773,7.180099899739204e-283,,False
Normalized Variant Entropy,1000,0.574821132261997,0.5762637565083168,0.5615253733604761,0.5878387041531212,0.04577655433282116,,,,,,,0.833524008726484,2.0683518506711207e-259,0.8520956637566773,7.180099899739204e-283,,False
Number of Distinct Activities,100,21.0,21.0,21.0,21.0,0.0,,,,,,,,,,,,False
Number of Distinct Activities,200,21.0,21.0,21.0,21.0,0.0,,,,,,,,,,,,False
Number of Distinct Activities,300,21.0,21.0,21.0,21.0,0.0,,,,,,,,,,,,False
Number of Distinct Activities,400,21.0,21.0,21.0,21.0,0.0,,,,,,,,,,,,False
Number of Distinct Activities,500,21.0,21.0,21.0,21.0,0.0,,,,,,,,,,,,False
Number of Distinct Activities,600,21.0,21.0,21.0,21.0,0.0,,,,,,,,,,,,False
Number of Distinct Activities,700,21.0,21.0,21.0,21.0,0.0,,,,,,,,,,,,False
Number of Distinct Activities,800,21.0,21.0,21.0,21.0,0.0,,,,,,,,,,,,False
Number of Distinct Activities,900,21.0,21.0,21.0,21.0,0.0,,,,,,,,,,,,False
Number of Distinct Activities,1000,21.0,21.0,21.0,21.0,0.0,,,,,,,,,,,,False
Number of Distinct Directly-Follows Relations,100,42.08,42.0,41.0,44.0,0.07129277566539924,,,,,,,0.5811121596945761,2.2198012839244978e-91,0.5967251783094155,1.70812338246572e-97,,False
Number of Distinct Directly-Follows Relations,200,42.72,43.0,41.0,44.0,0.0702247191011236,,,,,,,0.5811121596945761,2.2198012839244978e-91,0.5967251783094155,1.70812338246572e-97,,False
Number of Distinct Directly-Follows Relations,300,43.24,44.0,41.0,44.0,0.06938020351526364,,,,,,,0.5811121596945761,2.2198012839244978e-91,0.5967251783094155,1.70812338246572e-97,,False
Number of Distinct Directly-Follows Relations,400,43.63,44.0,43.0,44.0,0.022920009168003665,,,,,,,0.5811121596945761,2.2198012839244978e-91,0.5967251783094155,1.70812338246572e-97,,False
Number of Distinct Directly-Follows Relations,500,43.72,44.0,43.0,44.0,0.022872827081427266,,,,,,,0.5811121596945761,2.2198012839244978e-91,0.5967251783094155,1.70812338246572e-97,,False
Number of Distinct Directly-Follows Relations,600,43.78,44.0,43.0,44.0,0.02284148012791229,,,,,,,0.5811121596945761,2.2198012839244978e-91,0.5967251783094155,1.70812338246572e-97,,False
Number of Distinct Directly-Follows Relations,700,43.89,44.0,43.0,44.0,0.0227842333105491,,,,,,,0.5811121596945761,2.2198012839244978e-91,0.5967251783094155,1.70812338246572e-97,,False
Number of Distinct Directly-Follows Relations,800,43.91,44.0,43.0,44.0,0.02277385561375541,,,,,,,0.5811121596945761,2.2198012839244978e-91,0.5967251783094155,1.70812338246572e-97,,False
Number of Distinct Directly-Follows Relations,900,43.95,44.0,43.95,44.0,0.0011376564277587522,,,,,,,0.5811121596945761,2.2198012839244978e-91,0.5967251783094155,1.70812338246572e-97,,False
Number of Distinct Directly-Follows Relations,1000,44.0,44.0,44.0,44.0,0.0,,,,,,,0.5811121596945761,2.2198012839244978e-91,0.5967251783094155,1.70812338246572e-97,,False
Number of Distinct Traces,100,17.55,18.0,14.0,21.0,0.39886039886039887,,,,,,,0.9101242603304437,0.0,0.9181592098703476,0.0,,False
Number of Distinct Traces,200,22.81,23.0,19.95,26.0,0.26523454625164405,,,,,,,0.9101242603304437,0.0,0.9181592098703476,0.0,,False
Number of Distinct Traces,300,26.82,27.0,24.0,30.0,0.22371364653243847,,,,,,,0.9101242603304437,0.0,0.9181592098703476,0.0,,False
Number of Distinct Traces,400,29.13,29.0,24.0,32.0,0.2746309646412633,,,,,,,0.9101242603304437,0.0,0.9181592098703476,0.0,,False
Number of Distinct Traces,500,31.45,32.0,28.0,34.0,0.1907790143084261,,,,,,,0.9101242603304437,0.0,0.9181592098703476,0.0,,False
Number of Distinct Traces,600,33.53,34.0,29.0,37.0,0.2385923053981509,,,,,,,0.9101242603304437,0.0,0.9181592098703476,0.0,,False
Number of Distinct Traces,700,35.22,36.0,30.95,39.0,0.22856331629755824,,,,,,,0.9101242603304437,0.0,0.9181592098703476,0.0,,False
Number of Distinct Traces,800,36.96,37.0,31.0,40.0,0.2435064935064935,,,,,,,0.9101242603304437,0.0,0.9181592098703476,0.0,,False
Number of Distinct Traces,900,37.43,38.0,33.0,41.05,0.2150681271707186,,,,,,,0.9101242603304437,0.0,0.9181592098703476,0.0,,False
Number of Distinct Traces,1000,38.83,39.0,35.0,43.0,0.20602626834921453,,,,,,,0.9101242603304437,0.0,0.9181592098703476,0.0,,False
Number of Events,100,2203.98,2203.0,2091.6,2286.1,0.08824943965008757,,,,,,,0.9998359225816932,0.0,0.9949891942590887,0.0,,False
Number of Events,200,4416.04,4419.0,4309.9,4512.5,0.045878207624931014,,,,,,,0.9998359225816932,0.0,0.9949891942590887,0.0,,False
Number of Events,300,6637.32,6638.0,6509.5,6782.1,0.041070793633575055,,,,,,,0.9998359225816932,0.0,0.9949891942590887,0.0,,False
Number of Events,400,8804.96,8809.0,8604.0,8950.0,0.03929603314495467,,,,,,,0.9998359225816932,0.0,0.9949891942590887,0.0,,False
Number of Events,500,11048.42,11054.0,10837.1,11222.3,0.0348647136875679,,,,,,,0.9998359225816932,0.0,0.9949891942590887,0.0,,False
Number of Events,600,13244.68,13242.0,13013.8,13446.1,0.032639520169607805,,,,,,,0.9998359225816932,0.0,0.9949891942590887,0.0,,False
Number of Events,700,15427.22,15424.0,15239.9,15614.5,0.02428175653163696,,,,,,,0.9998359225816932,0.0,0.9949891942590887,0.0,,False
Number of Events,800,17701.14,17712.0,17457.9,17942.0,0.027348521055705937,,,,,,,0.9998359225816932,0.0,0.9949891942590887,0.0,,False
Number of Events,900,19879.14,19905.0,19667.3,20087.7,0.021147796132025908,,,,,,,0.9998359225816932,0.0,0.9949891942590887,0.0,,False
Number of Events,1000,22073.8,22083.0,21839.6,22300.2,0.020866366461597105,,,,,,,0.9998359225816932,0.0,0.9949891942590887,0.0,,False
Number of Ties in Paths to Goal,100,415.83,418.0,332.75,494.05,0.38789890099319435,,,,,,,0.915401036128131,0.0,0.9234572273790527,0.0,,False
Number of Ties in Paths to Goal,200,553.33,548.5,469.8,644.3,0.31536334556232254,,,,,,,0.915401036128131,0.0,0.9234572273790527,0.0,,False
Number of Ties in Paths to Goal,300,660.5,657.5,574.0,754.0,0.27252081756245267,,,,,,,0.915401036128131,0.0,0.9234572273790527,0.0,,False
Number of Ties in Paths to Goal,400,721.07,719.5,592.0,813.25,0.3068356747611189,,,,,,,0.915401036128131,0.0,0.9234572273790527,0.0,,False
Number of Ties in Paths to Goal,500,784.49,802.5,680.0,855.05,0.2231385995997399,,,,,,,0.915401036128131,0.0,0.9234572273790527,0.0,,False
Number of Ties in Paths to Goal,600,843.05,860.0,717.25,931.0,0.2535436806832335,,,,,,,0.915401036128131,0.0,0.9234572273790527,0.0,,False
Number of Ties in Paths to Goal,700,889.46,900.0,760.45,979.0,0.2457108807591122,,,,,,,0.915401036128131,0.0,0.9234572273790527,0.0,,False
