Metric,Sample Size,Mean Value,Median Value,Bootstrap CI Low,Bootstrap CI High,Sample CI Low,Sample CI High,Sample CI Rel Width,Sample Q05,Sample Q95,Empirical CI Rel Width,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Average Distinct Activities per Trace,100,11.888599999999999,11.88,,,11.2885,12.3505,0.08932927342159712,11.387500000000001,12.2505,0.07259054892922628,0.02270081136534889,0.47333877670656765,-0.010723683471846381,0.7348370587683895,100.0,True
Average Distinct Activities per Trace,200,11.90645,11.907499999999999,,,,,,,,,0.02270081136534889,0.47333877670656765,-0.010723683471846381,0.7348370587683895,100.0,True
Average Distinct Activities per Trace,300,11.930433333333333,11.93,,,,,,,,,0.02270081136534889,0.47333877670656765,-0.010723683471846381,0.7348370587683895,100.0,True
Average Distinct Activities per Trace,400,11.8775,11.8875,,,,,,,,,0.02270081136534889,0.47333877670656765,-0.010723683471846381,0.7348370587683895,100.0,True
Average Distinct Activities per Trace,500,11.914159999999999,11.921,,,11.67295,12.14015,0.03921384302376333,11.6975,12.0586,0.03030847327885478,0.02270081136534889,0.47333877670656765,-0.010723683471846381,0.7348370587683895,100.0,True
Average Distinct Activities per Trace,600,11.90205,11.908333333333331,,,,,,,,,0.02270081136534889,0.47333877670656765,-0.010723683471846381,0.7348370587683895,100.0,True
Average Distinct Activities per Trace,700,11.890042857142857,11.887857142857142,,,,,,,,,0.02270081136534889,0.47333877670656765,-0.010723683471846381,0.7348370587683895,100.0,True
Average Distinct Activities per Trace,800,11.928387500000001,11.938125,,,,,,,,,0.02270081136534889,0.47333877670656765,-0.010723683471846381,0.7348370587683895,100.0,True
Average Distinct Activities per Trace,900,11.908211111111111,11.915555555555555,,,,,,,,,0.02270081136534889,0.47333877670656765,-0.010723683471846381,0.7348370587683895,100.0,True
Average Distinct Activities per Trace,1000,11.90441,11.9065,,,11.7767,12.0341,0.021622239153389417,11.7927,12.0002,0.017430515246030637,0.02270081136534889,0.47333877670656765,-0.010723683471846381,0.7348370587683895,100.0,True
Average Edit Distance,100,9.241551515151516,9.278484848484847,,,8.41909090909091,10.17010101010101,0.18947144298652896,8.508585858585858,9.976131313131313,0.15879860131055,0.02002915240736927,0.5269630791914098,-0.0007971964247525959,0.9799129542569178,100.0,True
Average Edit Distance,200,9.238998994974875,9.225628140703517,,,,,,,,,0.02002915240736927,0.5269630791914098,-0.0007971964247525959,0.9799129542569178,100.0,True
Average Edit Distance,300,9.250375696767001,9.306354515050167,,,,,,,,,0.02002915240736927,0.5269630791914098,-0.0007971964247525959,0.9799129542569178,100.0,True
Average Edit Distance,400,9.249571804511278,9.243558897243108,,,,,,,,,0.02002915240736927,0.5269630791914098,-0.0007971964247525959,0.9799129542569178,100.0,True
Average Edit Distance,500,9.258782685370742,9.306260521042084,,,8.793058116232466,9.541606012024046,0.08084733395614917,8.827737074148297,9.511271743486974,0.07382554408785183,0.02002915240736927,0.5269630791914098,-0.0007971964247525959,0.9799129542569178,100.0,True
Average Edit Distance,600,9.249456316082359,9.271541457985531,,,,,,,,,0.02002915240736927,0.5269630791914098,-0.0007971964247525959,0.9799129542569178,100.0,True
Average Edit Distance,700,9.226956100551808,9.218489679133455,,,,,,,,,0.02002915240736927,0.5269630791914098,-0.0007971964247525959,0.9799129542569178,100.0,True
Average Edit Distance,800,9.241077221526908,9.230752503128912,,,,,,,,,0.02002915240736927,0.5269630791914098,-0.0007971964247525959,0.9799129542569178,100.0,True
Average Edit Distance,900,9.27648992707947,9.291200098875294,,,,,,,,,0.02002915240736927,0.5269630791914098,-0.0007971964247525959,0.9799129542569178,100.0,True
Average Edit Distance,1000,9.25652092092092,9.255244244244244,,,8.977615915915916,9.516208208208209,0.05818517528275722,9.015713413413412,9.493111911911912,0.051574290446372635,0.02002915240736927,0.5269630791914098,-0.0007971964247525959,0.9799129542569178,100.0,True
Avg. Trace Length,100,22.0398,22.03,,,20.7455,22.941000000000003,0.09961524151761825,20.916,22.861,0.08824943965008758,0.02654438999213584,0.4017470295746407,-0.0018440610514711755,0.9535563081426306,100.0,True
Avg. Trace Length,200,22.0802,22.095,,,,,,,,,0.02654438999213584,0.4017470295746407,-0.0018440610514711755,0.9535563081426306,100.0,True
Avg. Trace Length,300,22.1244,22.126666666666665,,,,,,,,,0.02654438999213584,0.4017470295746407,-0.0018440610514711755,0.9535563081426306,100.0,True
Avg. Trace Length,400,22.0124,22.0225,,,,,,,,,0.02654438999213584,0.4017470295746407,-0.0018440610514711755,0.9535563081426306,100.0,True
Avg. Trace Length,500,22.09684,22.107999999999997,,,21.6051,22.5745,0.04387052628339619,21.6742,22.444599999999998,0.03486471368756793,0.02654438999213584,0.4017470295746407,-0.0018440610514711755,0.9535563081426306,100.0,True
Avg. Trace Length,600,22.074466666666666,22.07,,,,,,,,,0.02654438999213584,0.4017470295746407,-0.0018440610514711755,0.9535563081426306,100.0,True
Avg. Trace Length,700,22.038885714285716,22.03428571428572,,,,,,,,,0.02654438999213584,0.4017470295746407,-0.0018440610514711755,0.9535563081426306,100.0,True
Avg. Trace Length,800,22.126424999999998,22.14,,,,,,,,,0.02654438999213584,0.4017470295746407,-0.0018440610514711755,0.9535563081426306,100.0,True
Avg. Trace Length,900,22.087933333333336,22.116666666666667,,,,,,,,,0.02654438999213584,0.4017470295746407,-0.0018440610514711755,0.9535563081426306,100.0,True
Avg. Trace Length,1000,22.073800000000002,22.083,,,21.8017,22.34545,0.024633275648053315,21.8396,22.3002,0.02086636646159698,0.02654438999213584,0.4017470295746407,-0.0018440610514711755,0.9535563081426306,100.0,True
Deviation from Random,100,0.8200328586192829,0.8201701072526324,,,0.8163386448275377,0.8230642787749057,0.008201663965871079,0.8169782451305485,0.822558235852245,0.006804594063574085,0.1309349003418893,3.278027366434873e-05,0.09678760528802612,0.0021835440660749436,100.0,True
Deviation from Random,200,0.8203746244461323,0.8203891027105776,,,,,,,,,0.1309349003418893,3.278027366434873e-05,0.09678760528802612,0.0021835440660749436,100.0,True
Deviation from Random,300,0.820647588839394,0.82072176246363,,,,,,,,,0.1309349003418893,3.278027366434873e-05,0.09678760528802612,0.0021835440660749436,100.0,True
Deviation from Random,400,0.8203191032418599,0.8203206585549001,,,,,,,,,0.1309349003418893,3.278027366434873e-05,0.09678760528802612,0.0021835440660749436,100.0,True
Deviation from Random,500,0.8205856727376463,0.8208201580478818,,,0.8192252913408983,0.8217872050424995,0.003122055120770157,0.8192437134976689,0.8216825985492622,0.002972127265464743,0.1309349003418893,3.278027366434873e-05,0.09678760528802612,0.0021835440660749436,100.0,True
Deviation from Random,600,0.8205011989950036,0.8206708949546879,,,,,,,,,0.1309349003418893,3.278027366434873e-05,0.09678760528802612,0.0021835440660749436,100.0,True
Deviation from Random,700,0.8203812847876941,0.8203357705512453,,,,,,,,,0.1309349003418893,3.278027366434873e-05,0.09678760528802612,0.0021835440660749436,100.0,True
Deviation from Random,800,0.8206740121782856,0.8208628197415885,,,,,,,,,0.1309349003418893,3.278027366434873e-05,0.09678760528802612,0.0021835440660749436,100.0,True
Deviation from Random,900,0.8206578073050137,0.820627543407406,,,,,,,,,0.1309349003418893,3.278027366434873e-05,0.09678760528802612,0.0021835440660749436,100.0,True
Deviation from Random,1000,0.8205835442588871,0.8204524348567823,,,0.8195675665817411,0.8216551804346193,0.002544060099040349,0.8197326546348542,0.8215599493855372,0.0022268235373076152,0.1309349003418893,3.278027366434873e-05,0.09678760528802612,0.0021835440660749436,100.0,True
Estimated Number of Acyclic Paths,100,59.592359466629034,57.543993733715695,,,47.86300923226383,83.17637711026708,0.5925821396244311,47.86300923226383,83.17637711026708,0.5925821396244311,0.5916728623109355,1.7682666748929047e-95,0.5967251783094155,1.70812338246572e-97,1100.0,True
Estimated Number of Acyclic Paths,200,67.03368495350556,69.18309709189366,,,,,,,,,0.5916728623109355,1.7682666748929047e-95,0.5967251783094155,1.70812338246572e-97,1100.0,True
Estimated Number of Acyclic Paths,300,73.46313036860178,83.17637711026708,,,,,,,,,0.5916728623109355,1.7682666748929047e-95,0.5967251783094155,1.70812338246572e-97,1100.0,True
Estimated Number of Acyclic Paths,400,78.17927648021517,83.17637711026708,,,,,,,,,0.5916728623109355,1.7682666748929047e-95,0.5967251783094155,1.70812338246572e-97,1100.0,True
Estimated Number of Acyclic Paths,500,79.37200696009761,83.17637711026708,,,63.072567828850254,83.17637711026708,0.2532858882039299,69.18309709189366,83.17637711026708,0.1762999394157718,0.5916728623109355,1.7682666748929047e-95,0.5967251783094155,1.70812338246572e-97,1100.0,True
Estimated Number of Acyclic Paths,600,80.12139727282688,83.17637711026708,,,,,,,,,0.5916728623109355,1.7682666748929047e-95,0.5967251783094155,1.70812338246572e-97,1100.0,True
Estimated Number of Acyclic Paths,700,81.63711630824601,83.17637711026708,,,,,,,,,0.5916728623109355,1.7682666748929047e-95,0.5967251783094155,1.70812338246572e-97,1100.0,True
Estimated Number of Acyclic Paths,800,81.91698190861347,83.17637711026708,,,,,,,,,0.5916728623109355,1.7682666748929047e-95,0.5967251783094155,1.70812338246572e-97,1100.0,True
Estimated Number of Acyclic Paths,900,82.47671310934842,83.17637711026708,,,,,,,,,0.5916728623109355,1.7682666748929047e-95,0.5967251783094155,1.70812338246572e-97,1100.0,True
Estimated Number of Acyclic Paths,1000,83.17637711026708,83.17637711026708,,,83.17637711026708,83.17637711026708,0.0,83.17637711026708,83.17637711026708,0.0,0.5916728623109355,1.7682666748929047e-95,0.5967251783094155,1.70812338246572e-97,1100.0,True
Lempel-Ziv Complexity,100,499.07,497.0,,,477.475,520.5749999999999,0.08636063077323804,479.95,518.0,0.0762418097661651,0.995696262152121,0.0,0.9949906569015955,0.0,,False
Lempel-Ziv Complexity,200,803.54,807.0,,,,,,,,,0.995696262152121,0.0,0.9949906569015955,0.0,,False
Lempel-Ziv Complexity,300,1070.47,1074.0,,,,,,,,,0.995696262152121,0.0,0.9949906569015955,0.0,,False
Lempel-Ziv Complexity,400,1309.43,1310.0,,,,,,,,,0.995696262152121,0.0,0.9949906569015955,0.0,,False
Lempel-Ziv Complexity,500,1531.6,1536.0,,,1444.9750000000001,1583.525,0.09046095586314962,1482.8,1579.1,0.06287542439279183,0.995696262152121,0.0,0.9949906569015955,0.0,,False
Lempel-Ziv Complexity,600,1744.3,1736.0,,,,,,,,,0.995696262152121,0.0,0.9949906569015955,0.0,,False
Lempel-Ziv Complexity,700,1947.34,1942.5,,,,,,,,,0.995696262152121,0.0,0.9949906569015955,0.0,,False
Lempel-Ziv Complexity,800,2142.47,2150.0,,,,,,,,,0.995696262152121,0.0,0.9949906569015955,0.0,,False
Lempel-Ziv Complexity,900,2335.93,2349.0,,,,,,,,,0.995696262152121,0.0,0.9949906569015955,0.0,,False
Lempel-Ziv Complexity,1000,2519.5,2535.0,,,2441.0,2610.525,0.06728517563008538,2442.95,2606.05,0.06473506648144488,0.995696262152121,0.0,0.9949906569015955,0.0,,False
Max. Trace Length,100,35.12,34.0,,,32.0,44.0,0.34168564920273353,32.0,42.099999999999994,0.28758542141230053,0.5039026943706758,1.6564133561656137e-65,0.5358580120348332,2.0898042464624842e-75,4100.0,True
Max. Trace Length,200,36.74,36.0,,,,,,,,,0.5039026943706758,1.6564133561656137e-65,0.5358580120348332,2.0898042464624842e-75,4100.0,True
Max. Trace Length,300,37.72,38.0,,,,,,,,,0.5039026943706758,1.6564133561656137e-65,0.5358580120348332,2.0898042464624842e-75,4100.0,True
Max. Trace Length,400,38.74,38.0,,,,,,,,,0.5039026943706758,1.6564133561656137e-65,0.5358580120348332,2.0898042464624842e-75,4100.0,True
Max. Trace Length,500,38.62,38.0,,,32.0,44.0,0.31071983428275507,36.0,42.0,0.15535991714137753,0.5039026943706758,1.6564133561656137e-65,0.5358580120348332,2.0898042464624842e-75,4100.0,True
Max. Trace Length,600,39.64,38.0,,,,,,,,,0.5039026943706758,1.6564133561656137e-65,0.5358580120348332,2.0898042464624842e-75,4100.0,True
Max. Trace Length,700,40.36,38.0,,,,,,,,,0.5039026943706758,1.6564133561656137e-65,0.5358580120348332,2.0898042464624842e-75,4100.0,True
Max. Trace Length,800,40.42,42.0,,,,,,,,,0.5039026943706758,1.6564133561656137e-65,0.5358580120348332,2.0898042464624842e-75,4100.0,True
Max. Trace Length,900,41.26,42.0,,,,,,,,,0.5039026943706758,1.6564133561656137e-65,0.5358580120348332,2.0898042464624842e-75,4100.0,True
Max. Trace Length,1000,41.72,42.0,,,38.0,48.0,0.23969319271332695,38.0,48.0,0.23969319271332695,0.5039026943706758,1.6564133561656137e-65,0.5358580120348332,2.0898042464624842e-75,4100.0,True
Min. Trace Length,100,14.0,14.0,,,14.0,14.0,0.0,14.0,14.0,0.0,,,,,100.0,True
Min. Trace Length,200,14.0,14.0,,,,,,,,,,,,,100.0,True
Min. Trace Length,300,14.0,14.0,,,,,,,,,,,,,100.0,True
Min. Trace Length,400,14.0,14.0,,,,,,,,,,,,,100.0,True
Min. Trace Length,500,14.0,14.0,,,14.0,14.0,0.0,14.0,14.0,0.0,,,,,100.0,True
Min. Trace Length,600,14.0,14.0,,,,,,,,,,,,,100.0,True
Min. Trace Length,700,14.0,14.0,,,,,,,,,,,,,100.0,True
Min. Trace Length,800,14.0,14.0,,,,,,,,,,,,,100.0,True
Min. Trace Length,900,14.0,14.0,,,,,,,,,,,,,100.0,True
Min. Trace Length,1000,14.0,14.0,,,14.0,14.0,0.0,14.0,14.0,0.0,,,,,100.0,True
Normalized Sequence Entropy,100,0.2256247350118209,0.2254721450206416,,,0.1802389533309899,0.2680614719326131,0.3892415368245064,0.19038544410251068,0.26042109794821217,0.31040769462635465,-0.5044941497396851,1.1100755300844236e-65,-0.4758587227169779,1.2061413254104605e-57,5100.0,True
Normalized Sequence Entropy,200,0.2162371755687185,0.2174464316110704,,,,,,,,,-0.5044941497396851,1.1100755300844236e-65,-0.4758587227169779,1.2061413254104605e-57,5100.0,True
Normalized Sequence Entropy,300,0.21114839879198474,0.21277116222717396,,,,,,,,,-0.5044941497396851,1.1100755300844236e-65,-0.4758587227169779,1.2061413254104605e-57,5100.0,True
Normalized Sequence Entropy,400,0.20742092357771827,0.2084751042364521,,,,,,,,,-0.5044941497396851,1.1100755300844236e-65,-0.4758587227169779,1.2061413254104605e-57,5100.0,True
Normalized Sequence Entropy,500,0.20476166417104527,0.20877971463490042,,,0.17833008405875514,0.22723117502937867,0.23881956209231908,0.1799489391752292,0.22511280199212513,0.2205679612916646,-0.5044941497396851,1.1100755300844236e-65,-0.4758587227169779,1.2061413254104605e-57,5100.0,True
Normalized Sequence Entropy,600,0.20275144887578128,0.2030700559299998,,,,,,,,,-0.5044941497396851,1.1100755300844236e-65,-0.4758587227169779,1.2061413254104605e-57,5100.0,True
Normalized Sequence Entropy,700,0.19714440078739048,0.1989856323490392,,,,,,,,,-0.5044941497396851,1.1100755300844236e-65,-0.4758587227169779,1.2061413254104605e-57,5100.0,True
Normalized Sequence Entropy,800,0.19676270757667663,0.19688378140545826,,,,,,,,,-0.5044941497396851,1.1100755300844236e-65,-0.4758587227169779,1.2061413254104605e-57,5100.0,True
Normalized Sequence Entropy,900,0.1966293609375058,0.1988245056474692,,,,,,,,,-0.5044941497396851,1.1100755300844236e-65,-0.4758587227169779,1.2061413254104605e-57,5100.0,True
Normalized Sequence Entropy,1000,0.1925749717192026,0.1947302564892031,,,0.1669499967857001,0.209286132221426,0.219842355721371,0.1710390903574678,0.20860581790307045,0.1950758564845043,-0.5044941497396851,1.1100755300844236e-65,-0.4758587227169779,1.2061413254104605e-57,5100.0,True
Normalized Variant Entropy,100,0.5009166580063156,0.5045273632209989,,,0.4684126129926302,0.5243451359098613,0.11166033715038862,0.4717751761242159,0.523525621153606,0.10331148745454112,0.833524008726484,2.0683518506711207e-259,0.8520956637566773,7.180099899739204e-283,,False
Normalized Variant Entropy,200,0.525392701508251,0.524615628917317,,,,,,,,,0.833524008726484,2.0683518506711207e-259,0.8520956637566773,7.180099899739204e-283,,False
Normalized Variant Entropy,300,0.5423559609656969,0.5429419473143169,,,,,,,,,0.833524008726484,2.0683518506711207e-259,0.8520956637566773,7.180099899739204e-283,,False
Normalized Variant Entropy,400,0.5502752837529757,0.5515069493840732,,,,,,,,,0.833524008726484,2.0683518506711207e-259,0.8520956637566773,7.180099899739204e-283,,False
Normalized Variant Entropy,500,0.5585084338566497,0.5590931192799892,,,0.5424689485215957,0.5746994674934779,0.057708204600102266,0.5448953276203349,0.5732367946879139,0.05074492227784926,0.833524008726484,2.0683518506711207e-259,0.8520956637566773,7.180099899739204e-283,,False
Normalized Variant Entropy,600,0.5621123194857818,0.5629524385405618,,,,,,,,,0.833524008726484,2.0683518506711207e-259,0.8520956637566773,7.180099899739204e-283,,False
Normalized Variant Entropy,700,0.5666720399113416,0.5696021319795959,,,,,,,,,0.833524008726484,2.0683518506711207e-259,0.8520956637566773,7.180099899739204e-283,,False
Normalized Variant Entropy,800,0.5718803920904036,0.5734523900891071,,,,,,,,,0.833524008726484,2.0683518506711207e-259,0.8520956637566773,7.180099899739204e-283,,False
Normalized Variant Entropy,900,0.5725383271822506,0.5732664408972953,,,,,,,,,0.833524008726484,2.0683518506711207e-259,0.8520956637566773,7.180099899739204e-283,,False
Normalized Variant Entropy,1000,0.574821132261997,0.5762637565083168,,,0.5589582591791282,0.5916653276796697,0.056899558253599464,0.5615253733604761,0.5878387041531212,0.04577655433282116,0.833524008726484,2.0683518506711207e-259,0.8520956637566773,7.180099899739204e-283,,False
Number of Distinct Activities,100,21.0,21.0,,,21.0,21.0,0.0,21.0,21.0,0.0,,,,,100.0,True
Number of Distinct Activities,200,21.0,21.0,,,,,,,,,,,,,100.0,True
Number of Distinct Activities,300,21.0,21.0,,,,,,,,,,,,,100.0,True
Number of Distinct Activities,400,21.0,21.0,,,,,,,,,,,,,100.0,True
Number of Distinct Activities,500,21.0,21.0,,,21.0,21.0,0.0,21.0,21.0,0.0,,,,,100.0,True
Number of Distinct Activities,600,21.0,21.0,,,,,,,,,,,,,100.0,True
Number of Distinct Activities,700,21.0,21.0,,,,,,,,,,,,,100.0,True
Number of Distinct Activities,800,21.0,21.0,,,,,,,,,,,,,100.0,True
Number of Distinct Activities,900,21.0,21.0,,,,,,,,,,,,,100.0,True
Number of Distinct Activities,1000,21.0,21.0,,,21.0,21.0,0.0,21.0,21.0,0.0,,,,,100.0,True
Number of Distinct Directly-Follows Relations,100,42.08,42.0,,,41.0,44.0,0.07129277566539924,41.0,44.0,0.07129277566539924,0.5811121596945761,2.2198012839244978e-91,0.5967251783094155,1.70812338246572e-97,1100.0,True
Number of Distinct Directly-Follows Relations,200,42.72,43.0,,,,,,,,,0.5811121596945761,2.2198012839244978e-91,0.5967251783094155,1.70812338246572e-97,1100.0,True
Number of Distinct Directly-Follows Relations,300,43.24,44.0,,,,,,,,,0.5811121596945761,2.2198012839244978e-91,0.5967251783094155,1.70812338246572e-97,1100.0,True
Number of Distinct Directly-Follows Relations,400,43.63,44.0,,,,,,,,,0.5811121596945761,2.2198012839244978e-91,0.5967251783094155,1.70812338246572e-97,1100.0,True
Number of Distinct Directly-Follows Relations,500,43.72,44.0,,,42.475,44.0,0.03488106129917655,43.0,44.0,0.022872827081427266,0.5811121596945761,2.2198012839244978e-91,0.5967251783094155,1.70812338246572e-97,1100.0,True
Number of Distinct Directly-Follows Relations,600,43.78,44.0,,,,,,,,,0.5811121596945761,2.2198012839244978e-91,0.5967251783094155,1.70812338246572e-97,1100.0,True
Number of Distinct Directly-Follows Relations,700,43.89,44.0,,,,,,,,,0.5811121596945761,2.2198012839244978e-91,0.5967251783094155,1.70812338246572e-97,1100.0,True
Number of Distinct Directly-Follows Relations,800,43.91,44.0,,,,,,,,,0.5811121596945761,2.2198012839244978e-91,0.5967251783094155,1.70812338246572e-97,1100.0,True
Number of Distinct Directly-Follows Relations,900,43.95,44.0,,,,,,,,,0.5811121596945761,2.2198012839244978e-91,0.5967251783094155,1.70812338246572e-97,1100.0,True
Number of Distinct Directly-Follows Relations,1000,44.0,44.0,,,44.0,44.0,0.0,44.0,44.0,0.0,0.5811121596945761,2.2198012839244978e-91,0.5967251783094155,1.70812338246572e-97,1100.0,True
Number of Distinct Traces,100,17.55,18.0,,,13.0,21.0,0.45584045584045585,14.0,21.0,0.39886039886039887,0.9101242603304437,0.0,0.9181592098703476,0.0,,False
Number of Distinct Traces,200,22.81,23.0,,,,,,,,,0.9101242603304437,0.0,0.9181592098703476,0.0,,False
Number of Distinct Traces,300,26.82,27.0,,,,,,,,,0.9101242603304437,0.0,0.9181592098703476,0.0,,False
Number of Distinct Traces,400,29.13,29.0,,,,,,,,,0.9101242603304437,0.0,0.9181592098703476,0.0,,False
Number of Distinct Traces,500,31.45,32.0,,,27.475,34.0,0.20747217806041332,28.0,34.0,0.1907790143084261,0.9101242603304437,0.0,0.9181592098703476,0.0,,False
Number of Distinct Traces,600,33.53,34.0,,,,,,,,,0.9101242603304437,0.0,0.9181592098703476,0.0,,False
Number of Distinct Traces,700,35.22,36.0,,,,,,,,,0.9101242603304437,0.0,0.9181592098703476,0.0,,False
Number of Distinct Traces,800,36.96,37.0,,,,,,,,,0.9101242603304437,0.0,0.9181592098703476,0.0,,False
Number of Distinct Traces,900,37.43,38.0,,,,,,,,,0.9101242603304437,0.0,0.9181592098703476,0.0,,False
Number of Distinct Traces,1000,38.83,39.0,,,34.0,43.0,0.23177955189286636,35.0,43.0,0.20602626834921453,0.9101242603304437,0.0,0.9181592098703476,0.0,,False
Number of Events,100,2203.98,2203.0,,,2074.55,2294.1,0.099615241517618,2091.6,2286.1,0.08824943965008757,0.9998359225816932,0.0,0.9949891942590887,0.0,,False
Number of Events,200,4416.04,4419.0,,,,,,,,,0.9998359225816932,0.0,0.9949891942590887,0.0,,False
Number of Events,300,6637.32,6638.0,,,,,,,,,0.9998359225816932,0.0,0.9949891942590887,0.0,,False
Number of Events,400,8804.96,8809.0,,,,,,,,,0.9998359225816932,0.0,0.9949891942590887,0.0,,False
Number of Events,500,11048.42,11054.0,,,10802.55,11287.25,0.043870526283396244,10837.1,11222.3,0.0348647136875679,0.9998359225816932,0.0,0.9949891942590887,0.0,,False
Number of Events,600,13244.68,13242.0,,,,,,,,,0.9998359225816932,0.0,0.9949891942590887,0.0,,False
Number of Events,700,15427.22,15424.0,,,,,,,,,0.9998359225816932,0.0,0.9949891942590887,0.0,,False
Number of Events,800,17701.14,17712.0,,,,,,,,,0.9998359225816932,0.0,0.9949891942590887,0.0,,False
Number of Events,900,19879.14,19905.0,,,,,,,,,0.9998359225816932,0.0,0.9949891942590887,0.0,,False
Number of Events,1000,22073.8,22083.0,,,21801.7,22345.45,0.02463327564805335,21839.6,22300.2,0.020866366461597105,0.9998359225816932,0.0,0.9949891942590887,0.0,,False
Number of Ties in Paths to Goal,100,415.83,418.0,,,297.75,505.39999999999986,0.49936272034244733,332.75,494.05,0.38789890099319435,0.915401036128131,0.0,0.9234572273790527,0.0,,False
Number of Ties in Paths to Goal,200,553.33,548.5,,,,,,,,,0.915401036128131,0.0,0.9234572273790527,0.0,,False
Number of Ties in Paths to Goal,300,660.5,657.5,,,,,,,,,0.915401036128131,0.0,0.9234572273790527,0.0,,False
Number of Ties in Paths to Goal,400,721.07,719.5,,,,,,,,,0.915401036128131,0.0,0.9234572273790527,0.0,,False
Number of Ties in Paths to Goal,500,784.49,802.5,,,674.475,862.8249999999999,0.24009228925798914,680.0,855.05,0.2231385995997399,0.915401036128131,0.0,0.9234572273790527,0.0,,False
Number of Ties in Paths to Goal,600,843.05,860.0,,,,,,,,,0.915401036128131,0.0,0.9234572273790527,0.0,,False
Number of Ties in Paths to Goal,700,889.46,900.0,,,,,,,,,0.915401036128131,0.0,0.9234572273790527,0.0,,False
Number of Ties in Paths to Goal,800,940.02,947.0,,,,,,,,,0.915401036128131,0.0,0.9234572273790527,0.0,,False
Number of Ties in Paths to Goal,900,955.73,962.5,,,,,,,,,0.915401036128131,0.0,0.9234572273790527,0.0,,False
Number of Ties in Paths to Goal,1000,991.69,995.0,,,864.825,1099.1999999999998,0.23633897689802233,890.95,1091.2,0.20192802186167047,0.915401036128131,0.0,0.9234572273790527,0.0,,False
Number of Traces,100,100.0,100.0,,,100.0,100.0,0.0,100.0,100.0,0.0,1.0,0.0,1.0,0.0,,False
Number of Traces,200,200.0,200.0,,,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,300,300.0,300.0,,,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,400,400.0,400.0,,,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,500,500.0,500.0,,,500.0,500.0,0.0,500.0,500.0,0.0,1.0,0.0,1.0,0.0,,False
Number of Traces,600,600.0,600.0,,,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,700,700.0,700.0,,,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,800,800.0,800.0,,,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,900,900.0,900.0,,,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,1000,1000.0,1000.0,,,1000.0,1000.0,0.0,1000.0,1000.0,0.0,1.0,0.0,1.0,0.0,,False
Percentage of Distinct Traces,100,0.17550000000000002,0.18,,,0.13,0.21,0.45584045584045574,0.14,0.21,0.3988603988603987,-0.8594907405440613,3.983408535505855e-293,-0.9784695940771536,0.0,,False
Percentage of Distinct Traces,200,0.11405,0.115,,,,,,,,,-0.8594907405440613,3.983408535505855e-293,-0.9784695940771536,0.0,,False
Percentage of Distinct Traces,300,0.08939999999999997,0.09,,,,,,,,,-0.8594907405440613,3.983408535505855e-293,-0.9784695940771536,0.0,,False
