Metric,Sample Size,Sample ID,Value,Bootstrap CI Low,Bootstrap CI High
Average Affinity,600,38,0.6286071836348596,,
Average Affinity,600,39,0.6331616648485052,,
Average Affinity,600,4,0.62972036040446,,
Average Affinity,600,40,0.6318865795178259,,
Average Affinity,600,41,0.632669155218346,,
Average Affinity,600,42,0.6298889005352702,,
Average Affinity,600,43,0.6357390459342024,,
Average Affinity,600,44,0.625843899503197,,
Average Affinity,600,45,0.6263213243487947,,
Average Affinity,600,46,0.6261183976915025,,
Average Affinity,600,47,0.6294263840898412,,
Average Affinity,600,48,0.6244379640486367,,
Average Affinity,600,49,0.6298448244008772,,
Average Affinity,600,5,0.6344589504547974,,
Average Affinity,600,50,0.6270854080504977,,
Average Affinity,600,51,0.631131497364589,,
Average Affinity,600,52,0.62923806296528,,
Average Affinity,600,53,0.6391572235880651,,
Average Affinity,600,54,0.6233863159718782,,
Average Affinity,600,55,0.6326122136853257,,
Average Affinity,600,56,0.6269081094513975,,
Average Affinity,600,57,0.6248450107669044,,
Average Affinity,600,58,0.6321562135354097,,
Average Affinity,600,59,0.624947706607075,,
Average Affinity,600,6,0.6366304836747896,,
Average Affinity,600,60,0.6268106480630311,,
Average Affinity,600,61,0.6284589768616934,,
Average Affinity,600,62,0.6319724745593412,,
Average Affinity,600,63,0.6293954704957482,,
Average Affinity,600,64,0.637789725583778,,
Average Affinity,600,65,0.6286361304501883,,
Average Affinity,600,66,0.6283907489530289,,
Average Affinity,600,67,0.6231996152325552,,
Average Affinity,600,68,0.6293413481219067,,
Average Affinity,600,69,0.6290557501290844,,
Average Affinity,600,7,0.6398608696751699,,
Average Affinity,600,70,0.6301068233490863,,
Average Affinity,600,71,0.6334317157497876,,
Average Affinity,600,72,0.6271710559849987,,
Average Affinity,600,73,0.629704282518932,,
Average Affinity,600,74,0.6272619418956403,,
Average Affinity,600,75,0.6316640935206256,,
Average Affinity,600,76,0.6374729594822438,,
Average Affinity,600,77,0.6240544441790423,,
Average Affinity,600,78,0.6300474915185497,,
Average Affinity,600,79,0.6298055369869786,,
Average Affinity,600,8,0.6256777572655186,,
Average Affinity,600,80,0.6276233468291891,,
Average Affinity,600,81,0.631450960401539,,
Average Affinity,600,82,0.6265321320407417,,
Average Affinity,600,83,0.6333506823083825,,
Average Affinity,600,84,0.6329579775392962,,
Average Affinity,600,85,0.6264591862162484,,
Average Affinity,600,86,0.6284648578602777,,
Average Affinity,600,87,0.6293915258114295,,
Average Affinity,600,88,0.6368375147601735,,
Average Affinity,600,89,0.634439239223109,,
Average Affinity,600,9,0.6250915419639049,,
Average Affinity,600,90,0.6382855466967862,,
Average Affinity,600,91,0.630298276786137,,
Average Affinity,600,92,0.6309147628645029,,
Average Affinity,600,93,0.6351529610467627,,
Average Affinity,600,94,0.6295706451531794,,
Average Affinity,600,95,0.6343696226979988,,
Average Affinity,600,96,0.6327047456223898,,
Average Affinity,600,97,0.6310121000806382,,
Average Affinity,600,98,0.6322191730102696,,
Average Affinity,600,99,0.63411512524642,,
Average Affinity,700,0,0.6282926359811813,,
Average Affinity,700,1,0.6300898908116327,,
Average Affinity,700,10,0.6303335192847822,,
Average Affinity,700,11,0.6276486081670073,,
Average Affinity,700,12,0.6283217174026705,,
Average Affinity,700,13,0.6338428502164121,,
Average Affinity,700,14,0.6343962338869744,,
Average Affinity,700,15,0.6369875430783729,,
Average Affinity,700,16,0.6366950654317407,,
Average Affinity,700,17,0.6305369264790469,,
Average Affinity,700,18,0.636275683859872,,
Average Affinity,700,19,0.6349823947875967,,
Average Affinity,700,2,0.6290622009489502,,
Average Affinity,700,20,0.6345238016497678,,
Average Affinity,700,21,0.6279700088227453,,
Average Affinity,700,22,0.6313991104335224,,
Average Affinity,700,23,0.6281937623805891,,
Average Affinity,700,24,0.6337651788522054,,
Average Affinity,700,25,0.6350823997319731,,
Average Affinity,700,26,0.6295061363048845,,
Average Affinity,700,27,0.6246404173043859,,
Average Affinity,700,28,0.6319749647895213,,
Average Affinity,700,29,0.6351658266700013,,
Average Affinity,700,3,0.6346368740679524,,
Average Affinity,700,30,0.6289959732933172,,
Average Affinity,700,31,0.6258287894632303,,
Average Affinity,700,32,0.629242026695477,,
Average Affinity,700,33,0.6327909180463107,,
Average Affinity,700,34,0.6297282115893321,,
Average Affinity,700,35,0.6359129064345673,,
Average Affinity,700,36,0.6367019751780447,,
Average Affinity,700,37,0.6271774964007651,,
Average Affinity,700,38,0.6286593392546144,,
Average Affinity,700,39,0.633013362675093,,
Average Affinity,700,4,0.6366602386279926,,
